date,alpha_set,fold,stitched_nav
2025-01-09,A_45_35_20,2020_2024_to_2025,1.0574650942611332
2025-01-10,A_45_35_20,2020_2024_to_2025,1.0541460779778733
2025-01-13,A_45_35_20,2020_2024_to_2025,1.0526032625779222
2025-01-14,A_45_35_20,2020_2024_to_2025,1.058955246207495
2025-01-15,A_45_35_20,2020_2024_to_2025,1.059118082306061
2025-01-16,A_45_35_20,2020_2024_to_2025,1.061487493900677
2025-01-17,A_45_35_20,2020_2024_to_2025,1.0623034926287882
2025-01-20,A_45_35_20,2020_2024_to_2025,1.0642588823060029
2025-01-21,A_45_35_20,2020_2024_to_2025,1.0666696055864997
2025-01-22,A_45_35_20,2020_2024_to_2025,1.0649977134497153
2025-01-23,A_45_35_20,2020_2024_to_2025,1.065589918952353
2025-01-24,A_45_35_20,2020_2024_to_2025,1.0695449362049765
2025-01-27,A_45_35_20,2020_2024_to_2025,1.0689864054154776
2025-02-05,A_45_35_20,2020_2024_to_2025,1.0692289076756962
2025-02-06,A_45_35_20,2020_2024_to_2025,1.0728579141797372
2025-02-07,A_45_35_20,2020_2024_to_2025,1.0738347244781132
2025-02-10,A_45_35_20,2020_2024_to_2025,1.0769910481313105
2025-02-11,A_45_35_20,2020_2024_to_2025,1.0771963521899408
2025-02-12,A_45_35_20,2020_2024_to_2025,1.0794827846469857
2025-02-13,A_45_35_20,2020_2024_to_2025,1.079976909248479
2025-02-14,A_45_35_20,2020_2024_to_2025,1.0842932016197548
2025-02-17,A_45_35_20,2020_2024_to_2025,1.082207870469117
2025-02-18,A_45_35_20,2020_2024_to_2025,1.0842186617812362
2025-02-19,A_45_35_20,2020_2024_to_2025,1.0851851146133746
2025-02-20,A_45_35_20,2020_2024_to_2025,1.0836950723837873
2025-02-21,A_45_35_20,2020_2024_to_2025,1.0863554774337467
2025-02-24,A_45_35_20,2020_2024_to_2025,1.0847228131455322
2025-02-25,A_45_35_20,2020_2024_to_2025,1.0823257553906742
2025-02-26,A_45_35_20,2020_2024_to_2025,1.0858798481941783
2025-02-27,A_45_35_20,2020_2024_to_2025,1.0842854329411313
2025-02-28,A_45_35_20,2020_2024_to_2025,1.0789897054213022
2025-03-03,A_45_35_20,2020_2024_to_2025,1.0811479449892918
2025-03-04,A_45_35_20,2020_2024_to_2025,1.0792450457926894
2025-03-05,A_45_35_20,2020_2024_to_2025,1.0921134522216704
2025-03-06,A_45_35_20,2020_2024_to_2025,1.112075691751399
2025-03-07,A_45_35_20,2020_2024_to_2025,1.1069108805787389
2025-03-10,A_45_35_20,2020_2024_to_2025,1.0973818447143187
2025-03-11,A_45_35_20,2020_2024_to_2025,1.100365312476122
2025-03-12,A_45_35_20,2020_2024_to_2025,1.0959442008199163
2025-03-13,A_45_35_20,2020_2024_to_2025,1.0897235557006852
2025-03-14,A_45_35_20,2020_2024_to_2025,1.1058126608761838
2025-03-17,A_45_35_20,2020_2024_to_2025,1.1064279456884722
2025-03-18,A_45_35_20,2020_2024_to_2025,1.1191399063257539
2025-03-19,A_45_35_20,2020_2024_to_2025,1.1177687778873326
2025-03-20,A_45_35_20,2020_2024_to_2025,1.1086158807107678
2025-03-21,A_45_35_20,2020_2024_to_2025,1.0909557303549238
2025-03-24,A_45_35_20,2020_2024_to_2025,1.0946338567115144
2025-03-25,A_45_35_20,2020_2024_to_2025,1.0805452713744612
2025-03-26,A_45_35_20,2020_2024_to_2025,1.0837646403859829
2025-03-27,A_45_35_20,2020_2024_to_2025,1.0905317445645644
2025-03-28,A_45_35_20,2020_2024_to_2025,1.0862173131612698
2025-03-31,A_45_35_20,2020_2024_to_2025,1.0790936009451706
2025-04-01,A_45_35_20,2020_2024_to_2025,1.0804200168237488
2025-04-02,A_45_35_20,2020_2024_to_2025,1.0807839400264663
2025-04-03,A_45_35_20,2020_2024_to_2025,1.0795946066403568
2025-04-07,A_45_35_20,2020_2024_to_2025,1.0562770550358802
2025-04-08,A_45_35_20,2020_2024_to_2025,1.059691949817882
2025-04-09,A_45_35_20,2020_2024_to_2025,1.0606745911092514
2025-04-10,A_45_35_20,2020_2024_to_2025,1.066338863218782
2025-04-11,A_45_35_20,2020_2024_to_2025,1.0705971241718577
2025-04-14,A_45_35_20,2020_2024_to_2025,1.0752476946428913
2025-04-15,A_45_35_20,2020_2024_to_2025,1.0761667929030667
2025-04-16,A_45_35_20,2020_2024_to_2025,1.0769996856569217
2025-04-17,A_45_35_20,2020_2024_to_2025,1.078282315614763
2025-04-18,A_45_35_20,2020_2024_to_2025,1.0789679182619667
2025-04-21,A_45_35_20,2020_2024_to_2025,1.0806971882819252
2025-04-22,A_45_35_20,2020_2024_to_2025,1.0859979934654167
2025-04-23,A_45_35_20,2020_2024_to_2025,1.0825233411037019
2025-04-24,A_45_35_20,2020_2024_to_2025,1.0844131329415314
2025-04-25,A_45_35_20,2020_2024_to_2025,1.083402977143105
2025-04-28,A_45_35_20,2020_2024_to_2025,1.0825938267383526
2025-04-29,A_45_35_20,2020_2024_to_2025,1.0830440941844803
2025-04-30,A_45_35_20,2020_2024_to_2025,1.0815361165305315
2025-05-06,A_45_35_20,2020_2024_to_2025,1.083852317127047
2025-05-07,A_45_35_20,2020_2024_to_2025,1.0862475334213928
2025-05-08,A_45_35_20,2020_2024_to_2025,1.0859502874855396
2025-05-09,A_45_35_20,2020_2024_to_2025,1.0858178833785077
2025-05-12,A_45_35_20,2020_2024_to_2025,1.0843454296949901
2025-05-13,A_45_35_20,2020_2024_to_2025,1.08643170233818
2025-05-14,A_45_35_20,2020_2024_to_2025,1.087650494741989
2025-05-15,A_45_35_20,2020_2024_to_2025,1.0838806026982972
2025-05-16,A_45_35_20,2020_2024_to_2025,1.084144100982346
2025-05-19,A_45_35_20,2020_2024_to_2025,1.084535786244849
2025-05-20,A_45_35_20,2020_2024_to_2025,1.0850355790227222
2025-05-21,A_45_35_20,2020_2024_to_2025,1.0869668374542403
2025-05-22,A_45_35_20,2020_2024_to_2025,1.0877836629095716
2025-05-23,A_45_35_20,2020_2024_to_2025,1.0858922304360985
2025-05-26,A_45_35_20,2020_2024_to_2025,1.085745108778245
2025-05-27,A_45_35_20,2020_2024_to_2025,1.0855208942095627
2025-05-28,A_45_35_20,2020_2024_to_2025,1.0846614987861765
2025-05-29,A_45_35_20,2020_2024_to_2025,1.085408223172197
2025-05-30,A_45_35_20,2020_2024_to_2025,1.08555474759756
2025-06-03,A_45_35_20,2020_2024_to_2025,1.0887275278116082
2025-06-04,A_45_35_20,2020_2024_to_2025,1.090484022991138
2025-06-05,A_45_35_20,2020_2024_to_2025,1.090331354533952
2025-06-06,A_45_35_20,2020_2024_to_2025,1.0904430652520756
2025-06-09,A_45_35_20,2020_2024_to_2025,1.09382949373169
2025-06-10,A_45_35_20,2020_2024_to_2025,1.0950324520287404
2025-06-11,A_45_35_20,2020_2024_to_2025,1.0966363796656755
2025-06-12,A_45_35_20,2020_2024_to_2025,1.098115025769768
2025-06-13,A_45_35_20,2020_2024_to_2025,1.096251578268495
2025-06-16,A_45_35_20,2020_2024_to_2025,1.0982636156390164
2025-06-17,A_45_35_20,2020_2024_to_2025,1.0953453585510804
2025-06-18,A_45_35_20,2020_2024_to_2025,1.094748923209557
2025-06-19,A_45_35_20,2020_2024_to_2025,1.0908283124521334
2025-06-20,A_45_35_20,2020_2024_to_2025,1.0924785060896256
2025-06-23,A_45_35_20,2020_2024_to_2025,1.0951333103878953
2025-06-24,A_45_35_20,2020_2024_to_2025,1.0990281652661538
2025-06-25,A_45_35_20,2020_2024_to_2025,1.1027346475369515
2025-06-26,A_45_35_20,2020_2024_to_2025,1.1014957989825667
2025-06-27,A_45_35_20,2020_2024_to_2025,1.1007687782522009
2025-06-30,A_45_35_20,2020_2024_to_2025,1.1012344234723763
2025-07-01,A_45_35_20,2020_2024_to_2025,1.1011770619417343
2025-07-02,A_45_35_20,2020_2024_to_2025,1.0944933395811431
2025-07-03,A_45_35_20,2020_2024_to_2025,1.1001569919278944
2025-07-04,A_45_35_20,2020_2024_to_2025,1.0977191230338412
2025-07-07,A_45_35_20,2020_2024_to_2025,1.096782054957847
2025-07-08,A_45_35_20,2020_2024_to_2025,1.1093441883321637
2025-07-09,A_45_35_20,2020_2024_to_2025,1.105355736013738
2025-07-10,A_45_35_20,2020_2024_to_2025,1.1072548074005757
2025-07-11,A_45_35_20,2020_2024_to_2025,1.116498434262985
2025-07-14,A_45_35_20,2020_2024_to_2025,1.1140266940967256
2025-07-15,A_45_35_20,2020_2024_to_2025,1.1222354678880153
2025-07-16,A_45_35_20,2020_2024_to_2025,1.1220965739722484
2025-07-17,A_45_35_20,2020_2024_to_2025,1.1305984436783645
2025-07-18,A_45_35_20,2020_2024_to_2025,1.1348280446183117
2025-07-21,A_45_35_20,2020_2024_to_2025,1.1382200032547805
2025-07-22,A_45_35_20,2020_2024_to_2025,1.1392161299167194
2025-07-23,A_45_35_20,2020_2024_to_2025,1.1401298033133447
2025-07-24,A_45_35_20,2020_2024_to_2025,1.1530331627205963
2025-07-25,A_45_35_20,2020_2024_to_2025,1.1582986470511338
2025-07-28,A_45_35_20,2020_2024_to_2025,1.1622870913877479
2025-07-29,A_45_35_20,2020_2024_to_2025,1.169877632070934
2025-07-30,A_45_35_20,2020_2024_to_2025,1.1628847259846946
2025-07-31,A_45_35_20,2020_2024_to_2025,1.1570026292429136
2025-08-01,A_45_35_20,2020_2024_to_2025,1.1495218383922061
2025-08-04,A_45_35_20,2020_2024_to_2025,1.1571176575171656
2025-08-05,A_45_35_20,2020_2024_to_2025,1.1699452600677407
2025-08-06,A_45_35_20,2020_2024_to_2025,1.1749794891833336
2025-08-07,A_45_35_20,2020_2024_to_2025,1.1673576646330845
2025-08-08,A_45_35_20,2020_2024_to_2025,1.1551478101837962
2025-08-11,A_45_35_20,2020_2024_to_2025,1.166957680586288
2025-08-12,A_45_35_20,2020_2024_to_2025,1.1781414268947348
2025-08-13,A_45_35_20,2020_2024_to_2025,1.2091023819088633
2025-08-14,A_45_35_20,2020_2024_to_2025,1.2096176555639144
2025-08-15,A_45_35_20,2020_2024_to_2025,1.2291779764082211
2025-08-18,A_45_35_20,2020_2024_to_2025,1.2550215681220165
2025-08-19,A_45_35_20,2020_2024_to_2025,1.2514337939663744
2025-08-20,A_45_35_20,2020_2024_to_2025,1.259121947406386
2025-08-21,A_45_35_20,2020_2024_to_2025,1.263050583282241
2025-08-22,A_45_35_20,2020_2024_to_2025,1.309793684542201
2025-08-25,A_45_35_20,2020_2024_to_2025,1.3401137221281292
2025-08-26,A_45_35_20,2020_2024_to_2025,1.3277021955678772
2025-08-27,A_45_35_20,2020_2024_to_2025,1.3148003449516563
2025-08-28,A_45_35_20,2020_2024_to_2025,1.3508466145018547
2025-08-29,A_45_35_20,2020_2024_to_2025,1.3512374647993273
2025-09-01,A_45_35_20,2020_2024_to_2025,1.3870696088347125
2025-09-02,A_45_35_20,2020_2024_to_2025,1.3464430690808298
2025-09-03,A_45_35_20,2020_2024_to_2025,1.339046757163604
2025-09-04,A_45_35_20,2020_2024_to_2025,1.2818584697271271
2025-09-05,A_45_35_20,2020_2024_to_2025,1.3310875016869712
2025-09-08,A_45_35_20,2020_2024_to_2025,1.3245188518358582
2025-09-09,A_45_35_20,2020_2024_to_2025,1.303836527547396
2025-09-10,A_45_35_20,2020_2024_to_2025,1.316106914640499
2025-09-11,A_45_35_20,2020_2024_to_2025,1.3735353141341975
2025-09-12,A_45_35_20,2020_2024_to_2025,1.3770479067945778
2025-09-15,A_45_35_20,2020_2024_to_2025,1.3753409510225532
2025-09-16,A_45_35_20,2020_2024_to_2025,1.3819434044833396
2025-09-17,A_45_35_20,2020_2024_to_2025,1.3954179191450444
2025-09-18,A_45_35_20,2020_2024_to_2025,1.3873171414053282
2025-09-19,A_45_35_20,2020_2024_to_2025,1.3836685959007553
2025-09-22,A_45_35_20,2020_2024_to_2025,1.4076775190234445
2025-09-23,A_45_35_20,2020_2024_to_2025,1.4007334825019744
2025-09-24,A_45_35_20,2020_2024_to_2025,1.424523184382823
2025-09-25,A_45_35_20,2020_2024_to_2025,1.4403466360310109
2025-09-26,A_45_35_20,2020_2024_to_2025,1.4123284477042113
2025-09-29,A_45_35_20,2020_2024_to_2025,1.442170136246134
2025-09-30,A_45_35_20,2020_2024_to_2025,1.4563674694107818
2025-10-09,A_45_35_20,2020_2024_to_2025,1.4834142341299354
2025-10-10,A_45_35_20,2020_2024_to_2025,1.4418834283872402
2025-10-13,A_45_35_20,2020_2024_to_2025,1.4529869792549917
2025-10-14,A_45_35_20,2020_2024_to_2025,1.4290958308949815
2025-10-15,A_45_35_20,2020_2024_to_2025,1.4515536444508315
2025-10-16,A_45_35_20,2020_2024_to_2025,1.452913922997347
2025-10-17,A_45_35_20,2020_2024_to_2025,1.4366071474313657
2025-10-20,A_45_35_20,2020_2024_to_2025,1.4410881837960512
2025-10-21,A_45_35_20,2020_2024_to_2025,1.4586007198595532
2025-10-22,A_45_35_20,2020_2024_to_2025,1.4361314162280598
2025-10-23,A_45_35_20,2020_2024_to_2025,1.4359394346837633
2025-10-24,A_45_35_20,2020_2024_to_2025,1.4535622674212263
2025-10-27,A_45_35_20,2020_2024_to_2025,1.4650695668369198
2025-10-28,A_45_35_20,2020_2024_to_2025,1.4507662729959168
2025-10-29,A_45_35_20,2020_2024_to_2025,1.4718304290116286
2025-10-30,A_45_35_20,2020_2024_to_2025,1.4624195523380612
2025-10-31,A_45_35_20,2020_2024_to_2025,1.4550792946554336
2025-11-03,A_45_35_20,2020_2024_to_2025,1.452421935153643
2025-11-04,A_45_35_20,2020_2024_to_2025,1.4465966159889445
2025-11-05,A_45_35_20,2020_2024_to_2025,1.4488300226647426
2025-11-06,A_45_35_20,2020_2024_to_2025,1.4609204223101822
2025-11-07,A_45_35_20,2020_2024_to_2025,1.461651443253537
2025-11-10,A_45_35_20,2020_2024_to_2025,1.4681895955478665
2025-11-11,A_45_35_20,2020_2024_to_2025,1.4715881578155425
2025-11-12,A_45_35_20,2020_2024_to_2025,1.472392268579758
2025-11-13,A_45_35_20,2020_2024_to_2025,1.480591213932648
2025-11-14,A_45_35_20,2020_2024_to_2025,1.471020339999917
2025-11-17,A_45_35_20,2020_2024_to_2025,1.4682301990009274
2025-11-18,A_45_35_20,2020_2024_to_2025,1.4560995177554297
2025-11-19,A_45_35_20,2020_2024_to_2025,1.4610772512190322
2025-11-20,A_45_35_20,2020_2024_to_2025,1.459204405137538
2025-11-21,A_45_35_20,2020_2024_to_2025,1.441673345164
2025-11-24,A_45_35_20,2020_2024_to_2025,1.4441212740765836
2025-11-25,A_45_35_20,2020_2024_to_2025,1.452253940747197
2025-11-26,A_45_35_20,2020_2024_to_2025,1.453032823240087
2025-11-27,A_45_35_20,2020_2024_to_2025,1.4539347739933366
2025-11-28,A_45_35_20,2020_2024_to_2025,1.4561256518332817
2025-12-01,A_45_35_20,2020_2024_to_2025,1.4589834644166
2025-12-02,A_45_35_20,2020_2024_to_2025,1.4622946434361608
2025-12-03,A_45_35_20,2020_2024_to_2025,1.45663388905059
2025-12-04,A_45_35_20,2020_2024_to_2025,1.458316067704905
2025-12-05,A_45_35_20,2020_2024_to_2025,1.4602564089047614
2025-12-08,A_45_35_20,2020_2024_to_2025,1.4506988808444794
2025-12-09,A_45_35_20,2020_2024_to_2025,1.442191876868994
2025-12-10,A_45_35_20,2020_2024_to_2025,1.4413405275674762
2025-12-11,A_45_35_20,2020_2024_to_2025,1.4399699423595664
2025-12-12,A_45_35_20,2020_2024_to_2025,1.4471817397787436
2025-12-15,A_45_35_20,2020_2024_to_2025,1.4433222156361993
2025-12-16,A_45_35_20,2020_2024_to_2025,1.4341646318617447
2025-12-17,A_45_35_20,2020_2024_to_2025,1.4385015155099035
2025-12-18,A_45_35_20,2020_2024_to_2025,1.4406122621391155
2025-12-19,A_45_35_20,2020_2024_to_2025,1.4435024909105458
2025-12-22,A_45_35_20,2020_2024_to_2025,1.446716585960426
2025-12-23,A_45_35_20,2020_2024_to_2025,1.4472047770440697
2025-12-24,A_45_35_20,2020_2024_to_2025,1.4466064863912618
2025-12-25,A_45_35_20,2020_2024_to_2025,1.4460924815924396
2025-12-26,A_45_35_20,2020_2024_to_2025,1.446655819510205
2025-12-29,A_45_35_20,2020_2024_to_2025,1.4426778215027394
2025-12-30,A_45_35_20,2020_2024_to_2025,1.4419992858774349
2025-12-31,A_45_35_20,2020_2024_to_2025,1.4370919364485293
2026-01-05,A_45_35_20,2020_2025_to_2026,1.4370919364485293
2026-01-06,A_45_35_20,2020_2025_to_2026,1.4541340663670215
2026-01-07,A_45_35_20,2020_2025_to_2026,1.4582227855480303
2026-01-08,A_45_35_20,2020_2025_to_2026,1.4617133945343126
2026-01-09,A_45_35_20,2020_2025_to_2026,1.4752314634612
2026-01-12,A_45_35_20,2020_2025_to_2026,1.493855937405033
2026-01-13,A_45_35_20,2020_2025_to_2026,1.480654920317959
2026-01-14,A_45_35_20,2020_2025_to_2026,1.4870121251280592
2026-01-15,A_45_35_20,2020_2025_to_2026,1.4881901280971466
2026-01-16,A_45_35_20,2020_2025_to_2026,1.4876055879563155
2026-01-19,A_45_35_20,2020_2025_to_2026,1.491119502424663
2026-01-20,A_45_35_20,2020_2025_to_2026,1.4828408377846425
2026-01-21,A_45_35_20,2020_2025_to_2026,1.4945927288283234
2026-01-22,A_45_35_20,2020_2025_to_2026,1.500014532036846
2026-01-23,A_45_35_20,2020_2025_to_2026,1.513284506688714
2026-01-26,A_45_35_20,2020_2025_to_2026,1.512183514796834
2026-01-27,A_45_35_20,2020_2025_to_2026,1.519781271279121
2026-01-28,A_45_35_20,2020_2025_to_2026,1.533525984085439
2026-01-29,A_45_35_20,2020_2025_to_2026,1.5296651006383382
2026-01-30,A_45_35_20,2020_2025_to_2026,1.5121999734288165
2026-02-02,A_45_35_20,2020_2025_to_2026,1.4793493074631097
2026-02-03,A_45_35_20,2020_2025_to_2026,1.5021043878081783
2026-02-04,A_45_35_20,2020_2025_to_2026,1.4947609600933855
2026-02-05,A_45_35_20,2020_2025_to_2026,1.4673768725237302
2026-02-06,A_45_35_20,2020_2025_to_2026,1.4647478950855946
2026-02-09,A_45_35_20,2020_2025_to_2026,1.489404645220216
2026-02-10,A_45_35_20,2020_2025_to_2026,1.4895502284112703
2026-02-11,A_45_35_20,2020_2025_to_2026,1.4920700854511744
2026-02-12,A_45_35_20,2020_2025_to_2026,1.5049998638075972
2026-02-13,A_45_35_20,2020_2025_to_2026,1.4877833812038312
2026-02-24,A_45_35_20,2020_2025_to_2026,1.5084817727799562
2026-02-25,A_45_35_20,2020_2025_to_2026,1.518822548072037
2026-02-26,A_45_35_20,2020_2025_to_2026,1.525414250059241
2026-02-27,A_45_35_20,2020_2025_to_2026,1.535335266615786
2026-03-02,A_45_35_20,2020_2025_to_2026,1.5492611856486564
2026-03-03,A_45_35_20,2020_2025_to_2026,1.5302427310990983
2026-03-04,A_45_35_20,2020_2025_to_2026,1.5214289193914168
2026-03-05,A_45_35_20,2020_2025_to_2026,1.5329878655030218
2026-03-06,A_45_35_20,2020_2025_to_2026,1.536319761284263
2026-03-09,A_45_35_20,2020_2025_to_2026,1.5314899783553106
2026-03-10,A_45_35_20,2020_2025_to_2026,1.5417181871551435
2026-03-11,A_45_35_20,2020_2025_to_2026,1.5497527489805754
2026-03-12,A_45_35_20,2020_2025_to_2026,1.5471365869606764
2026-03-13,A_45_35_20,2020_2025_to_2026,1.538874535816598
2026-03-16,A_45_35_20,2020_2025_to_2026,1.5331113736817406
2026-03-17,A_45_35_20,2020_2025_to_2026,1.5200121385683347
2026-03-18,A_45_35_20,2020_2025_to_2026,1.5312948699310658
2026-03-19,A_45_35_20,2020_2025_to_2026,1.5173817799209242
2026-03-20,A_45_35_20,2020_2025_to_2026,1.5193434787171722
2026-03-23,A_45_35_20,2020_2025_to_2026,1.4972410706885473
2026-03-24,A_45_35_20,2020_2025_to_2026,1.50765292110188
2026-03-25,A_45_35_20,2020_2025_to_2026,1.519169691165136
2026-03-26,A_45_35_20,2020_2025_to_2026,1.511672425170418
2026-03-27,A_45_35_20,2020_2025_to_2026,1.5154580352076188
2026-03-30,A_45_35_20,2020_2025_to_2026,1.5114737872496096
2026-03-31,A_45_35_20,2020_2025_to_2026,1.496960015063638
2026-04-01,A_45_35_20,2020_2025_to_2026,1.5092511821436987
2026-04-02,A_45_35_20,2020_2025_to_2026,1.5065908735443827
2026-04-03,A_45_35_20,2020_2025_to_2026,1.5050528649979136
2026-04-07,A_45_35_20,2020_2025_to_2026,1.50600641047929
2026-04-08,A_45_35_20,2020_2025_to_2026,1.5146300280039275
2026-04-09,A_45_35_20,2020_2025_to_2026,1.5130197540702766
2026-04-10,A_45_35_20,2020_2025_to_2026,1.519688742661974
2026-04-13,A_45_35_20,2020_2025_to_2026,1.5219402541283924
2026-04-14,A_45_35_20,2020_2025_to_2026,1.5269215101303506
2026-04-15,A_45_35_20,2020_2025_to_2026,1.5270347154563224
2026-04-16,A_45_35_20,2020_2025_to_2026,1.5329666884487054
2026-04-17,A_45_35_20,2020_2025_to_2026,1.5350275343495412
2026-04-20,A_45_35_20,2020_2025_to_2026,1.5354132489164813
2026-04-21,A_45_35_20,2020_2025_to_2026,1.5382002489397368
2026-04-22,A_45_35_20,2020_2025_to_2026,1.5410960519711836
2026-04-23,A_45_35_20,2020_2025_to_2026,1.5379967449651162
2026-04-24,A_45_35_20,2020_2025_to_2026,1.5363372245173204
2026-04-27,A_45_35_20,2020_2025_to_2026,1.5366512348536325
2026-04-28,A_45_35_20,2020_2025_to_2026,1.53433955042229
2026-04-29,A_45_35_20,2020_2025_to_2026,1.541269639400706
2026-04-30,A_45_35_20,2020_2025_to_2026,1.538867065826524
2026-05-06,A_45_35_20,2020_2025_to_2026,1.5394715826079945
2026-05-07,A_45_35_20,2020_2025_to_2026,1.5542489450894195
2026-05-08,A_45_35_20,2020_2025_to_2026,1.545489966984286
2026-05-11,A_45_35_20,2020_2025_to_2026,1.5762471129488707
2026-05-12,A_45_35_20,2020_2025_to_2026,1.5750009226458066
2026-05-13,A_45_35_20,2020_2025_to_2026,1.597861718163379
2026-05-14,A_45_35_20,2020_2025_to_2026,1.5735846675881988
2026-05-15,A_45_35_20,2020_2025_to_2026,1.5615543624595347
2026-05-18,A_45_35_20,2020_2025_to_2026,1.5686661776775401
2026-05-19,A_45_35_20,2020_2025_to_2026,1.5752278248287348
2026-05-20,A_45_35_20,2020_2025_to_2026,1.59470227119205
2026-05-21,A_45_35_20,2020_2025_to_2026,1.5644196534492714
2026-05-22,A_45_35_20,2020_2025_to_2026,1.59529157453822
2026-05-25,A_45_35_20,2020_2025_to_2026,1.6230357549930376
2026-05-26,A_45_35_20,2020_2025_to_2026,1.6231300936035626
2026-05-27,A_45_35_20,2020_2025_to_2026,1.6131089659700155
2026-05-28,A_45_35_20,2020_2025_to_2026,1.6300021699576432
2026-05-29,A_45_35_20,2020_2025_to_2026,1.5989053611992
2026-06-01,A_45_35_20,2020_2025_to_2026,1.5707796902435878
2026-06-02,A_45_35_20,2020_2025_to_2026,1.5915720787179992
2026-06-03,A_45_35_20,2020_2025_to_2026,1.6078208957951252
2026-06-04,A_45_35_20,2020_2025_to_2026,1.6111704300324636
2026-06-05,A_45_35_20,2020_2025_to_2026,1.5759509680439567
2023-01-03,B_40_40_20,2020_2022_to_2023,1.0
2023-01-04,B_40_40_20,2020_2022_to_2023,0.9996976713225022
2023-01-05,B_40_40_20,2020_2022_to_2023,0.9970643779725694
2023-01-06,B_40_40_20,2020_2022_to_2023,0.9946151922935289
2023-01-09,B_40_40_20,2020_2022_to_2023,0.9972089886263501
2023-01-10,B_40_40_20,2020_2022_to_2023,0.9975593992388633
2023-01-11,B_40_40_20,2020_2022_to_2023,0.9987438498091851
2023-01-12,B_40_40_20,2020_2022_to_2023,1.0002422210689053
2023-01-13,B_40_40_20,2020_2022_to_2023,1.001521243963809
2023-01-16,B_40_40_20,2020_2022_to_2023,1.0031034978148634
2023-01-17,B_40_40_20,2020_2022_to_2023,1.003384957462091
2023-01-18,B_40_40_20,2020_2022_to_2023,1.004971342903961
2023-01-19,B_40_40_20,2020_2022_to_2023,1.0059005041582267
2023-01-20,B_40_40_20,2020_2022_to_2023,1.0075356101296822
2023-01-30,B_40_40_20,2020_2022_to_2023,1.0082687430241752
2023-01-31,B_40_40_20,2020_2022_to_2023,1.0065392345562763
2023-02-01,B_40_40_20,2020_2022_to_2023,1.007674541457205
2023-02-02,B_40_40_20,2020_2022_to_2023,1.010366158412652
2023-02-03,B_40_40_20,2020_2022_to_2023,1.0043885860024722
2023-02-06,B_40_40_20,2020_2022_to_2023,0.9994025276496333
2023-02-07,B_40_40_20,2020_2022_to_2023,0.9962509245499426
2023-02-08,B_40_40_20,2020_2022_to_2023,0.9965922134777441
2023-02-09,B_40_40_20,2020_2022_to_2023,0.9971784389105864
2023-02-10,B_40_40_20,2020_2022_to_2023,0.9957697682495473
2023-02-13,B_40_40_20,2020_2022_to_2023,0.9968825742295917
2023-02-14,B_40_40_20,2020_2022_to_2023,0.995826654118545
2023-02-15,B_40_40_20,2020_2022_to_2023,0.9946379562148423
2023-02-16,B_40_40_20,2020_2022_to_2023,0.9922057361576474
2023-02-17,B_40_40_20,2020_2022_to_2023,0.9925799573627607
2023-02-20,B_40_40_20,2020_2022_to_2023,0.9943524598008142
2023-02-21,B_40_40_20,2020_2022_to_2023,0.995966202129448
2023-02-22,B_40_40_20,2020_2022_to_2023,0.9992640924554661
2023-02-23,B_40_40_20,2020_2022_to_2023,0.9967078943520808
2023-02-24,B_40_40_20,2020_2022_to_2023,0.9962850918324587
2023-02-27,B_40_40_20,2020_2022_to_2023,0.9935441853222654
2023-02-28,B_40_40_20,2020_2022_to_2023,0.9925872871325568
2023-03-01,B_40_40_20,2020_2022_to_2023,0.9924894929376604
2023-03-02,B_40_40_20,2020_2022_to_2023,0.9919873448208455
2023-03-03,B_40_40_20,2020_2022_to_2023,0.9944721600279808
2023-03-06,B_40_40_20,2020_2022_to_2023,0.9959942345621366
2023-03-07,B_40_40_20,2020_2022_to_2023,0.9930864685213527
2023-03-08,B_40_40_20,2020_2022_to_2023,0.9905603817799883
2023-03-09,B_40_40_20,2020_2022_to_2023,0.9906996408454275
2023-03-10,B_40_40_20,2020_2022_to_2023,0.9884004172297622
2023-03-13,B_40_40_20,2020_2022_to_2023,0.9909066734411175
2023-03-14,B_40_40_20,2020_2022_to_2023,0.9905983556738941
2023-03-15,B_40_40_20,2020_2022_to_2023,0.9881063311063712
2023-03-16,B_40_40_20,2020_2022_to_2023,0.9866177501231029
2023-03-17,B_40_40_20,2020_2022_to_2023,0.9875792854011034
2023-03-20,B_40_40_20,2020_2022_to_2023,0.9921040667873697
2023-03-21,B_40_40_20,2020_2022_to_2023,0.9936501664477196
2023-03-22,B_40_40_20,2020_2022_to_2023,0.9934690246484653
2023-03-23,B_40_40_20,2020_2022_to_2023,0.9974994942755206
2023-03-24,B_40_40_20,2020_2022_to_2023,0.994666773463958
2023-03-27,B_40_40_20,2020_2022_to_2023,0.9956159625744258
2023-03-28,B_40_40_20,2020_2022_to_2023,0.9957018203360564
2023-03-29,B_40_40_20,2020_2022_to_2023,0.9969085936680147
2023-03-30,B_40_40_20,2020_2022_to_2023,1.0004304363475816
2023-03-31,B_40_40_20,2020_2022_to_2023,1.0029744988853264
2023-04-03,B_40_40_20,2020_2022_to_2023,1.0015879413983348
2023-04-04,B_40_40_20,2020_2022_to_2023,1.0040202800629128
2023-04-06,B_40_40_20,2020_2022_to_2023,1.0021323907979371
2023-04-07,B_40_40_20,2020_2022_to_2023,1.0088516068515807
2023-04-10,B_40_40_20,2020_2022_to_2023,0.9934728512514669
