date,strategy_nav,strategy_return,turnover,cost,hs300_close,hs300_nav,strategy_dd,hs300_dd
2021-08-31,1.4195938714060083,0.0009313460077112339,0.0,0.0,4805.61,1.269431995346623,0.0,-0.17254777650227238
2021-09-01,1.4135498015660644,-0.00425760491200042,0.5115831382028024,0.0002557915691014012,4869.459,1.2862981087996264,-0.0042576049120004456,-0.16155395948047768
2021-09-02,1.4194736813688482,0.00419078252228592,0.0,0.0,4869.411,1.2862854292988395,-8.466508596649547e-05,-0.16156222434315437
2021-09-03,1.4165398072545354,-0.0020668746119222535,0.0,0.0,4843.062,1.2793251758356188,-0.002151364705771819,-0.1660991173987585
2021-09-06,1.4207240284964742,0.0029538324447434313,0.0,0.0,4933.726,1.3032746395719823,0.0,-0.1504881692795399
2021-09-07,1.4295868262727656,0.0062382261428145114,0.0,0.0,4992.829,1.3188870673846786,0.0,-0.14031154055490636
2021-09-08,1.4300746328448974,0.00034122206722035235,0.0,0.0,4972.132,1.3134198251391178,0.0,-0.1438752460303263
2021-09-09,1.4333905661961073,0.002318713495821815,0.0,0.0,4970.013,1.3128600780106285,0.0,-0.14424010528057585
2021-09-10,1.4330425127105346,-0.00024281831747810284,0.0,0.0,5013.522,1.3243532530051738,-0.00024281831747807736,-0.13674852381804292
2021-09-13,1.4367104977241087,0.002559578645462574,0.0,0.0,4991.66,1.3185782687092638,0.0,-0.1405128243980125
2021-09-14,1.4304730663162162,-0.004341467134661545,0.0,0.0,4917.162,1.298899155175429,-0.0043414671346616585,-0.15334023564156596
2021-09-15,1.4318605557991904,0.0009699514906262481,0.0,0.0,4867.319,1.285732814389543,-0.0033757266565540567,-0.16192243460814815
2021-09-16,1.4263111593575746,-0.0038756542451987,0.0,0.0,4807.698,1.2699835536308544,-0.007238297752405809,-0.1721882549758348
2021-09-17,1.4226965797512856,-0.002534215330627525,0.0,0.0,4855.94,1.2827269802342431,-0.009754169677901436,-0.16388172361644915
2021-09-22,1.4232673083874638,0.00040115977243574926,0.0,0.0,4821.768,1.2737002322990207,-0.009356922885953911,-0.16976561710372007
2021-09-23,1.4273307144108,0.0028549844427608775,0.0,0.0,4853.196,1.2820021354392575,-0.006528652312464578,-0.1643541982661353
2021-09-24,1.4215111653176766,-0.004077225435119812,0.0,0.0,4849.428,1.2810067946274841,-0.010579258960318971,-0.16500298998625806
2021-09-27,1.414558163845276,-0.004891274611161396,0.0,0.0,4877.37,1.288387849023071,-0.015418787510722787,-0.1601918068005701
2021-09-28,1.4124066704656872,-0.0015209649447994618,0.0,0.0,4883.828,1.2900937701914448,-0.01691630102022723,-0.1590798384012725
2021-09-29,1.4059369920807336,-0.004580605940370204,0.0,0.0,4833.928,1.2769123724983742,-0.02141942005165509,-0.1676718518922834
2021-09-30,1.410095362814997,0.0029577219730942826,0.0,0.0,4866.383,1.2854855641241978,-0.018525050767898454,-0.16208359943034445
2021-10-08,1.409946913402455,-0.0001052761511433253,0.903127994014048,0.000451563997007024,4929.941,1.3022748081036803,-0.018628376672997105,-0.1511398881385274
2021-10-11,1.4113980495545744,0.0010292133259242344,0.0,0.0,4936.192,1.3039260489249105,-0.01761833592058515,-0.1500635619595232
2021-10-12,1.4086375938420561,-0.0019558307547538267,0.0,0.0,4883.837,1.2900961475978423,-0.019539708192097827,-0.15907828873952057
2021-10-13,1.4128550702906049,0.0029940109982765375,0.0,0.0,4940.109,1.3049607490203765,-0.016604199295051636,-0.14938911472817473
2021-10-14,1.413500762478303,0.0004570123300512073,0.0,0.0,4913.612,1.2979614004297295,-0.01615477528880893,-0.15395149111036532
2021-10-15,1.418321443728514,0.003410455358905409,0.0,0.0,4932.108,1.3028472347329565,-0.012799415069859044,-0.15076676402560119
2021-10-18,1.4179139072140823,-0.00028733720147407465,0.0,0.0,4874.775,1.287702363511778,-0.013083074523226546,-0.16063862593903055
2021-10-19,1.4224343836009472,0.003188117673340778,0.0,0.0,4922.723,1.300368128172847,-0.009936667230994956,-0.15238271686353977
2021-10-20,1.4197270275048723,-0.0019033258245775677,0.0,0.0,4910.185,1.2970561369047966,-0.011821080340221557,-0.15454156786855566
2021-10-21,1.4163591423593531,-0.0023722061215094687,0.0,0.0,4928.016,1.3017663072908714,-0.014165244422584933,-0.15147134356879188
2021-10-22,1.414739487137259,-0.0011435342729501378,0.0,0.0,4959.725,1.3101424383419653,-0.015292580253053134,-0.14601154084762014
2021-10-25,1.4152750143195956,0.0003785341309873146,0.0,0.0,4979.524,1.3153724682603039,-0.014919834885642635,-0.1426024571781107
2021-10-26,1.416191753915701,0.000647746612375453,0.0,0.0,4963.098,1.3110334374285126,-0.014281752545771353,-0.14543076205994132
2021-10-27,1.4132183170427297,-0.0020996004705929627,0.0,0.0,4898.164,1.293880714426472,-0.016351367041998355,-0.15661139941515767
2021-10-28,1.4083956389345706,-0.003412549957780656,0.0,0.0,4864.138,1.284892533306143,-0.01970811714287024,-0.16247015394512032
2021-10-29,1.4120614229400534,0.0026028084042177217,0.0,0.0,4908.77,1.2966823557878489,-0.01715660519158302,-0.15478520913287985
2021-11-01,1.4125348116182128,0.0003352465200655438,0.734272821403414,0.000367136410701707,4890.685,1.2919050897101099,-0.016827110363704212,-0.15789916833097462
2021-11-02,1.4105445347889694,-0.0014090108172013069,0.0,0.0,4839.846,1.2784756492828948,-0.018212411600380785,-0.16665286319809913
2021-11-03,1.4102822143607556,-0.00018597103582615628,0.0,0.0,4821.112,1.273526945788266,-0.018394995655156787,-0.16987857022696873
2021-11-04,1.4142143153298137,0.0027881660344416994,0.0,0.0,4868.742,1.2861087087566219,-0.01565811792280436,-0.16167741586671114
2021-11-05,1.4123213074950205,-0.0013385579641453508,0.0,0.0,4842.346,1.2791360399488805,-0.016975716588500722,-0.16622240160035295
2021-11-08,1.4145506197492517,0.0015784738518074223,0.0,0.0,4848.18,1.2806771276070243,-0.015424038461444023,-0.16521787641585273
2021-11-09,1.4144209939925514,-9.163741112585994e-05,0.0,0.0,4846.744,1.280297799208482,-0.015514262453616201,-0.16546513355759818
2021-11-10,1.4099350592151414,-0.003171569706942424,0.0,0.0,4821.193,1.273548342445844,-0.018636627595735034,-0.16986462327120166
2021-11-11,1.4144581326192442,0.003208001229943632,0.0,0.0,4898.653,1.2940098868407386,-0.015488412690040532,-0.15652720112663865
2021-11-12,1.4157229460075094,0.0008942034826602626,0.0,0.0,4888.375,1.291294888734739,-0.014608058999948659,-0.15829691484729203
2021-11-15,1.4136987978380744,-0.0014297629173442034,0.0,0.0,4882.378,1.289710743605173,-0.016016935856240422,-0.15932950612796537
2021-11-16,1.4131655645733594,-0.0003771901521956068,0.0,0.0,4883.321,1.2899598429643828,-0.01638808457796259,-0.15916713601329546
2021-11-17,1.4134859269026048,0.00022669836944564677,0.0,0.0,4885.754,1.29060253516052,-0.016165101360569145,-0.15874821078636903
2021-11-18,1.412492610831943,-0.0007027421014641544,0.0,0.0,4837.619,1.277887373277635,-0.016856483564732905,-0.16703631838937127
2021-11-19,1.415577542866285,0.0021840341044506995,0.0,0.0,4890.058,1.2917394637310804,-0.014709264595268556,-0.15800712809968953
2021-11-22,1.4186841422338985,0.0021945808502465036,0.0,0.0,4912.399,1.2976409788785934,-0.0125469644154238,-0.15416035107759174
2021-11-23,1.4182931853577425,-0.0002755771101666064,0.0,0.0,4913.346,1.2978911348628686,-0.012819083869395453,-0.15399729222436565
2021-11-24,1.418023417655633,-0.0001902058790767253,0.0,0.0,4916.658,1.2987660204171663,-0.013006851483355897,-0.15342701669967163
2021-11-25,1.4175259285766184,-0.00035083276680795636,0.0,0.0,4896.442,1.293425837335741,-0.013353121020470482,-0.15690790136368515
2021-11-26,1.4151488282039575,-0.0016769360790796469,0.0,0.0,4860.127,1.2838330025216358,-0.015007664769142504,-0.16316078653254407
2021-11-29,1.4187570193863603,0.002549690259067841,0.0,0.0,4851.423,1.2815337863789407,-0.012496239406747933,-0.16465948163125665
2021-11-30,1.414993989147926,-0.0026523429925034096,0.0,0.0,4832.026,1.2764099472796924,-0.015115438086228172,-0.16799934707584863
2021-12-01,1.4120316453479953,-0.002093538080479407,0.58713521808923,0.000293567609044615,4843.851,1.2795335951298037,-0.01717733142147093,-0.1659632637185099
2021-12-02,1.4108054162323758,-0.0008684147551929035,0.0,0.0,4856.163,1.282785887081649,-0.018030829128602543,-0.16384332644193023
2021-12-03,1.4124635621267856,0.0011753186338326646,0.0,0.0,4901.018,1.294634616410761,-0.016876702464228344,-0.15611998445517083
2021-12-06,1.4069076343129132,-0.0039335016936697855,0.0,0.0,4892.621,1.292416496241849,-0.020743819620171355,-0.15756581886968013
2021-12-07,1.404418770914737,-0.0017690311271867571,0.0,0.0,4922.102,1.3002040871314162,-0.022476154284753247,-0.15248964352441985
2021-12-08,1.4115958630603482,0.005110364724715766,0.0,0.0,4995.93,1.3197062159667672,-0.017480650906041673,-0.13977759598906214
2021-12-09,1.4116196397442418,1.6843832229570185e-05,0.0,0.0,5078.69,1.3415677885735509,-0.017464101514963137,-0.12552759525727752
2021-12-10,1.413029404451929,0.0009986859547679026,0.0,0.0,5055.117,1.3353408329058405,-0.0164828567130908,-0.12958650375474434
2021-12-13,1.4129887622582287,-2.8762454321365136e-05,0.0,0.0,5083.801,1.3429178912510917,-0.016511145079998846,-0.12464755956684548
2021-12-14,1.4111219677222873,-0.0013211672914919446,0.0,0.0,5049.695,1.333908577629451,-0.01781049838666615,-0.1305200888679361
2021-12-15,1.410138749080285,-0.0006967637557152473,0.0,0.0,5005.899,1.322339589786451,-0.018494852432634157,-0.13806108732189004
2021-12-16,1.4088904146520063,-0.0008852564537303652,0.0,0.0,5034.732,1.3299560074153947,-0.01936373619888787,-0.1330964876227656
2021-12-17,1.4026502622781618,-0.004429125437258263,0.0,0.0,4954.76,1.3088309024793179,-0.023707097219587192,-0.1468664375807439
2021-12-20,1.3947533066449356,-0.005630024707941115,0.0,0.0,4880.418,1.2891929973230403,-0.029203650384428514,-0.1596669880205982
2021-12-21,1.3999265672772248,0.003709086479768335,0.0,0.0,4913.485,1.2979278525838973,-0.025602882769460766,-0.15397335855953098
2021-12-22,1.4039624446730732,0.002882920783265199,0.0,0.0,4914.454,1.2981838200060334,-0.022793773069043288,-0.15380651164424453
2021-12-23,1.4044630027568417,0.0003565323885034836,0.0,0.0,4948.739,1.3072404175993584,-0.022445367398895133,-0.1479031612927555
2021-12-24,1.399128126241512,-0.0037985169455213275,0.0,0.0,4921.345,1.3000041208377557,-0.02615862523600332,-0.1526199872962174
2021-12-27,1.4003284784478112,0.0008579287227423849,0.0,0.0,4919.324,1.299470261023373,-0.02532313874919845,-0.15296797245183535
2021-12-28,1.4043881730910057,0.0028991016791249467,0.0,0.0,4955.964,1.3091489466240565,-0.022497451424142056,-0.14665912727526942
2021-12-29,1.4013782368646808,-0.0021432366663272505,0.0,0.0,4883.48,1.2900018438107392,-0.024592470727678117,-0.15913975865567898
2021-12-30,1.4050125692870172,0.0025933986462266597,0.0,0.0,4921.511,1.3000479707779773,-0.02206285016174392,-0.15259140464612697
2021-12-31,1.4068233642216335,0.001288810487677564,0.0,0.0,4940.373,1.3050304862747044,-0.020802474506742663,-0.14934365798345284
2022-01-04,1.4028398796770034,-0.0028315456267914937,0.5600890904351562,0.0002800445452175781,4917.765,1.2990584414040647,-0.023575116977818222,-0.1532364083041896
2022-01-05,1.400433672415676,-0.00171524013266678,0.0,0.0,4868.12,1.2859444035589245,-0.0252499201237123,-0.16178451471223054
2022-01-06,1.3987399404632184,-0.001209433895955975,0.0,0.0,4818.232,1.2727661757410509,-0.02642881591040047,-0.170374461987572
2022-01-07,1.3982003636178875,-0.00038575923209295906,0.0,0.0,4822.369,1.2738589902151236,-0.02680437998276275,-0.16966213413562192
2022-01-10,1.3992468220398977,0.000748432377247138,0.0,0.0,4844.045,1.2795848414454842,-0.026076008871346867,-0.1659298598985247
2022-01-11,1.4007628821328244,0.001083482963153205,0.0,0.0,4797.774,1.2673620668431584,-0.02502077881955267,-0.1738970153342474
2022-01-12,1.4027758113648432,0.0014370235374555557,0.0,0.0,4845.579,1.2799900571581329,-0.023619710730186427,-0.1656657286621478
2022-01-13,1.4009446201530333,-0.001305405466058172,0.0,0.0,4765.919,1.258947368977171,-0.024894282896750664,-0.1793819570127274
2022-01-14,1.3985171870183575,-0.001732711700203208,0.0,0.0,4726.732,1.2485958773659818,-0.026583859981710423,-0.1861293564650769
2022-01-17,1.3989023442034152,0.0002754039697422451,0.0,0.0,4767.276,1.259305829030668,-0.026315777312538202,-0.17914830245747093
2022-01-18,1.3983323929971583,-0.00040742744382313105,0.0,0.0,4813.347,1.271475772379715,-0.02671248298647866,-0.17121558394956793
2022-01-19,1.3991651398279856,0.0005955285274073515,0.0,0.0,4780.378,1.2627668044329647,-0.026132862504727794,-0.17689233931600346
2022-01-20,1.4019415819318437,0.0019843562599046348,0.0,0.0,4823.509,1.274160128358813,-0.02420036315412355,-0.16946584364704975
2022-01-21,1.3990558967193798,-0.0020583491135825185,0.0,0.0,4779.314,1.2624857421655216,-0.026208899471659386,-0.17707554377200407
2022-01-24,1.3977980875418898,-0.0008990414038777062,0.0,0.0,4786.738,1.264446838287232,-0.027084377989762043,-0.17579724501133742
2022-01-25,1.3908667343991106,-0.0049587656504584635,0.0,0.0,4678.451,1.2358421486682034,-0.03190883855698079,-0.1944426030253874
2022-01-26,1.3937643344452726,0.002083305304885139,0.0,0.0,4712.311,1.2447864798483108,-0.029892009104734107,-0.1886124311455153
2022-01-27,1.3887434699297494,-0.003602376952429034,0.0,0.0,4619.877,1.2203694595204297,-0.03338670377250241,-0.20452814607593783
2022-01-28,1.3892368654818077,0.00035528199609347906,0.0,0.0,4563.772,1.205548972194383,-0.03304328347116836,-0.21418856525255447
2022-02-07,1.3979658113641062,0.00628326680581665,0.5860381990969885,0.0002930190995484943,4634.09,1.2241239125346903,-0.02696763643154132,-0.20208088580043215
2022-02-08,1.4014962475050297,0.0025254095001641867,0.0,0.0,4608.773,1.2174362683383884,-0.0245103312566185,-0.20644008430848682
2022-02-09,1.40257717800112,0.0007712689192100261,0.0,0.0,4652.061,1.2288710647980603,-0.02375796639410599,-0.19898655565119472
2022-02-10,1.4050135902134242,0.0017370967177552346,0.0,0.0,4639.863,1.2256488866605841,-0.02206213956179448,-0.20108686387891694
2022-02-11,1.4051761260683366,0.00011568276352949756,0.0,0.0,4601.395,1.2154873234049322,-0.021949009007538822,-0.20771046257575476
2022-02-14,1.402672658321151,-0.0017816042421601552,0.0,0.0,4551.688,1.2023569078712757,-0.023691508802139993,-0.2162692444314196
2022-02-15,1.4021726642341505,-0.000356458140133017,0.0,0.0,4600.103,1.2151460335087507,-0.024039521911108475,-0.20793292512946993
2022-02-16,1.4021869899739259,1.0216815760765048e-05,0.0,0.0,4617.989,1.2198707324894773,-0.024029550702713953,-0.20485323067455574
2022-02-17,1.4041695578015982,0.001413911155821686,0.0,0.0,4629.165,1.2228229429226989,-0.022649615196700057,-0.20292889514799195
2022-02-18,1.4077782312359888,0.002569969854666334,0.0,0.0,4651.236,1.2286531358782853,-0.02013785417030889,-0.19912860797845078
2022-02-21,1.4070949004291107,-0.00048539662832991075,0.0,0.0,4634.314,1.2241830835383627,-0.020613475952122595,-0.20204231644127413
2022-02-22,1.4085375228043722,0.001025248812159986,0.0,0.0,4574.153,1.2082911783958215,-0.019609361081696974,-0.21240111651407367
2022-02-23,1.407108021854229,-0.0010148831159975417,0.0,0.0,4623.047,1.221206834884899,-0.020604342988217228,-0.20398232076999612
2022-02-24,1.40695646158824,-0.00010771046972587789,0.0,0.0,4529.319,1.196447996348304,-0.020709834154481466,-0.22012084262341203
2022-02-25,1.405196435697176,-0.0012509455261160655,0.0,0.0,4573.425,1.2080988726338864,-0.021934872806215422,-0.21252646693133737
2022-02-28,1.4031122720634734,-0.0014831831199945053,0.0,0.0,4581.646,1.2102705012999129,-0.023385522493124533,-0.21111093701330952
2022-03-01,1.4044714048870757,0.0009686557880385278,0.6213938960629166,0.0003106969480314583,4619.686,1.2203190056735482,-0.022439519226805205,-0.20456103334200582
2022-03-02,1.4082256004774207,0.0026730309903654015,0.0,0.0,4578.601,1.2094661454687425,-0.019826469766742072,-0.21163523923936411
2022-03-03,1.4081282511625182,-6.912906204058169e-05,0.0,0.0,4551.628,1.2023410584952918,-0.01989422824352416,-0.21627957550976562
2022-03-04,1.4072057785617684,-0.0006551055274888423,0.0,0.0,4496.43,1.1877601609028652,-0.020536300952125552,-0.2257838232187197
2022-03-07,1.40918025609602,0.0014031192625357613,0.0,0.0,4352.778,1.1498135849228057,-0.019161996569036943,-0.2505184909944851
2022-03-08,1.4066562919202066,-0.0017910868144051487,0.0,0.0,4265.391,1.1267297612714158,-0.020918762584049455,-0.26556519005137824
2022-03-09,1.4096510716012782,0.002129005996897412,0.0,0.0,4226.346,1.1164157798500542,-0.01883429275814108,-0.27228813928497586
2022-03-10,1.4067158972919809,-0.0020821991827829284,0.0,0.0,4292.837,1.1339797941588712,-0.02087727519193483,-0.260839410446683
2022-03-11,1.4059272387712813,-0.0005606380948830868,0.0,0.0,4306.522,1.1375947726644755,-0.02142620869102796,-0.25848306366062146
2022-03-14,1.3971320257776285,-0.006255809512119176,0.0,0.0,4174.758,1.1027884863793105,-0.02754797992300917,-0.2811708004467848
2022-03-15,1.3838852967182769,-0.009481372422179349,0.0,0.0,3983.812,1.0523489039364038,-0.0367681596880598,-0.3140487685440705
2022-03-16,1.3907991336976346,0.004995961006127319,0.0,0.0,4156.081,1.0978548397918662,-0.03195589097400087,-0.28438669295122576
2022-03-17,1.3953717454499424,0.003287758556586753,0.0,0.0,4237.696,1.1194139534736285,-0.028773195671397356,-0.2703338436312088
2022-03-18,1.3983936248630557,0.0021656446914359822,0.0,0.0,4265.902,1.1268647451235432,-0.026669863498422708,-0.26547720370079897
2022-03-21,1.4013839186696297,0.0021383777452981677,0.0,0.0,4258.746,1.1249744428812265,-0.024588515995699778,-0.2667093569781871
2022-03-22,1.4027203693218089,0.0009536648982300204,0.0,0.0,4255.295,1.1240628396059,-0.023658300302074498,-0.2673035661677158
2022-03-23,1.4020388862008522,-0.0004858296320928242,0.0,0.0,4276.517,1.1296687638913177,-0.024132636030835597,-0.26364946375676923
2022-03-24,1.4046183026361303,0.0018397609800023392,0.0,0.0,4251.306,1.1230091202592534,-0.022337273332947438,-0.2679904106930795
2022-03-25,1.4034408691270235,-0.000838258697681106,0.0,0.0,4174.574,1.1027398816262939,-0.023156807616974806,-0.2812024824203788
2022-03-28,1.4001969777109997,-0.0023113844604236307,0.0,0.0,4148.466,1.0958432898232744,-0.02541466779211965,-0.28569787897796006
2022-03-29,1.3980566426158234,-0.0015285957113514985,0.0,0.0,4134.144,1.0920600437759767,-0.026904414751278583,-0.28816390737912756
2022-03-30,1.3996122471717534,0.0011126906510877676,0.0,0.0,4254.099,1.1237469087112926,-0.025821660390957457,-0.26750949899607745
2022-03-31,1.3968539027848177,-0.001970791833602036,0.0,0.0,4222.597,1.1154254580073424,-0.02774156310713105,-0.2729336594969558
2022-04-01,1.3966138053740382,-0.0001718844113195862,0.7476998969514239,0.00037384994847571197,4276.158,1.1295739317916822,-0.027908679176206763,-0.2637112780422056
2022-04-06,1.3957586625050187,-0.0006122973049020826,0.0,0.0,4263.841,1.126320319058505,-0.02850388807206594,-0.2658320762419807
2022-04-07,1.392669055133932,-0.0022135684728916325,0.0,0.0,4209.1,1.11186014087982,-0.03065436123696652,-0.2752576355708669
2022-04-08,1.3916924877925227,-0.000701219961633624,0.0,0.0,4230.767,1.117583614703783,-0.031334085748589535,-0.27152691099552173
2022-04-11,1.386896059306391,-0.003446471492951496,0.0,0.0,4100.07,1.0830591831548606,-0.034672565208250905,-0.294030926771767
2022-04-12,1.3889280902399688,0.0014651645449149054,0.0,0.0,4179.973,1.1041660613085562,-0.03325820167656046,-0.28027285755388653
2022-04-13,1.3896114080670028,0.0004919749494848599,0.0,0.0,4139.737,1.0935374697739193,-0.0327825889291653,-0.2872008786926502
2022-04-14,1.390966560558488,0.0009752024800733299,0.0,0.0,4191.568,1.107228953217397,-0.03183935611111888,-0.27827637666354044
2022-04-15,1.392026532665096,0.0007620399631911725,0.0,0.0,4188.747,1.106483768389899,-0.031101579009686686,-0.278762109530437
2022-04-18,1.3917212756604573,-0.00021928964533040712,0.0,0.0,4166.384,1.1005764418045254,-0.03131404840078689,-0.2826126746145948
2022-04-19,1.3928727410747128,0.0008273678317585959,0.0,0.0,4134.902,1.0922602742259033,-0.030512588805357233,-0.28803339142269113
2022-04-20,1.386939692982369,-0.004259576569619656,0.0,0.0,4070.789,1.0753244235185722,-0.034642194666623216,-0.2990726651892076
2022-04-21,1.3834679346339636,-0.002503179024994447,0.0,0.0,3995.83,1.0555235339459292,-0.03705865807654829,-0.3119794535513858
2022-04-22,1.3825911970501255,-0.0006337245424268546,0.0,0.0,4013.25,1.0601251361065163,-0.037668897637842536,-0.3089799971382914
2022-04-25,1.3730552751384644,-0.006897137730955263,0.0,0.0,3814.913,1.0077331746986902,-0.04430622779361637,-0.3431305819031534
2022-04-26,1.3677512317095983,-0.003862949675009422,0.0,0.0,3784.12,0.9995990107876136,-0.047998024740369516,-0.34843266349491087
2022-04-27,1.3719403491793343,0.0030627773330534074,0.0,0.0,3895.536,1.0290302453641897,-0.045082254669522315,-0.3292485397451219
2022-04-28,1.3756196835479886,0.002681847188804548,0.0,0.0,3921.107,1.0357849852521557,-0.04252131119866809,-0.3248456063387365
2022-04-29,1.379809364975984,0.0030456684199147792,0.0,0.0,4016.241,1.0609152274993012,-0.03960514859344444,-0.3084649928827481
2022-05-05,1.3790429025379276,-0.0005554842991440539,0.5868841747483488,0.0002934420873741744,4010.21,1.059322101056678,-0.040138632854379686,-0.30950343844115047
2022-05-06,1.3736926639510616,-0.003879675227666808,0.0,0.0,3908.815,1.0325379764256382,-0.04386258322248893,-0.3269620999225342
2022-05-09,1.3699679970372949,-0.0027114266615165705,0.0,0.0,3877.436,1.0242490169424547,-0.04645507970641305,-0.3323650817128032
2022-05-10,1.3682572285902905,-0.0012487652636440953,0.0,0.0,3919.868,1.0354576956380932,-0.04764583348020002,-0.32505894310657946
2022-05-11,1.369503250981771,0.0009106638470052202,0.0,0.0,3976.423,1.050397053284017,-0.046778558971205864,-0.31532104084236867
2022-05-12,1.3700086286558915,0.00036902261733063994,0.0,0.0,3958.74,1.0457259780253685,-0.04642679870014155,-0.31836578181554587
2022-05-13,1.3719758672326716,0.0014359315230812204,0.0,0.0,3988.6,1.0536136841398993,-0.04505753288082959,-0.31322434849206726
2022-05-16,1.371994112597356,1.3298604676736735e-05,0.0,0.0,3956.538,1.0451443059267684,-0.045044833478470325,-0.31874493239084056
2022-05-17,1.3751346254070211,0.0022890133279942905,0.0,0.0,4005.893,1.0581817384546541,-0.04285892837466554,-0.3102467595281384
2022-05-18,1.3724565023505173,-0.0019475351773003686,0.0,0.0,3991.907,1.054487248912865,-0.04472299428129478,-0.31265493389056875
2022-05-19,1.370772828402223,-0.0012267594240041326,0.0,0.0,3999.598,1.0565188747577028,-0.045894889350594714,-0.3113306618312628
2022-05-20,1.3781846396228936,0.005407031031764612,0.0,0.0,4077.6,1.077123591848983,-0.040736013409748084,-0.29789991561230833
2022-05-23,1.378069630547684,-8.344968584251598e-05,0.0,0.0,4053.982,1.0708847491492848,-0.040816063688069115,-0.30196657241853475
2022-05-24,1.3750774171832443,-0.0021713078193665233,0.0,0.0,3959.154,1.0458353387196557,-0.04289874726919396,-0.3182944973749591
2022-05-25,1.376151491753993,0.000781101163706756,0.0,0.0,3983.178,1.0521814288635098,-0.042151154366900756,-0.3141579336052589
2022-05-26,1.377912380873232,0.0012795750539025743,0.0,0.0,3993.045,1.0547878587440216,-0.040925514878619396,-0.3124589877712747
2022-05-27,1.3818374044999933,0.0028485291817131235,0.0,0.0,4001.299,1.0569682045668392,-0.03819356322031464,-0.31103777576015657
2022-05-30,1.3823334227287758,0.0003589555668180203,0.0,0.0,4029.018,1.06429035211502,-0.03784831744563122,-0.3062649897489875
2022-05-31,1.384750111693722,0.0017482677660904272,0.0,0.0,4091.518,1.0808001187646574,-0.036166218672931794,-0.2955034498053367
2022-06-01,1.3825136661924233,-0.0016150534904548833,0.52665015065312,0.00026332507532656,4083.177,1.0785967913466634,-0.03772286178568229,-0.2969396418800565
2022-06-02,1.389207779383681,0.004841986994380945,0.0,0.0,4089.568,1.0802850140451887,-0.03306352839745841,-0.29583920985157863
2022-06-06,1.4024891207149723,0.009560370686365961,0.0,0.0,4166.085,1.1004974590808736,-0.023819257298771324,-0.2826641578216853
2022-06-07,1.4013242462671966,-0.000830576459075843,0.0,0.0,4179.129,1.1039431134197195,-0.02463005004346208,-0.28041818138928554
2022-06-08,1.405977630325361,0.0033207047337972598,0.0,0.0,4219.812,1.1146897828054347,-0.021391134433437764,-0.2734131937168448
2022-06-09,1.4015938550540576,-0.003117955205509901,0.0,0.0,4175.675,1.103030717675594,-0.024442393039989185,-0.2810129071327314
2022-06-10,1.410138501649741,0.006096378465753128,0.0,0.0,4238.994,1.1197568283074082,-0.018495024652816605,-0.27011034796965905
2022-06-13,1.4113455603292124,0.0008559859035544785,0.0,0.0,4189.353,1.1066438470873339,-0.017654870229650954,-0.27865776563914335
2022-06-14,1.408233335910927,-0.00220514699288785,0.0,0.0,4222.311,1.1153499093151538,-0.019821085638542013,-0.27298290430373784
2022-06-15,1.4059422985133248,-0.0016268876323114144,0.0,0.0,4278.218,1.1301180937004542,-0.021415726591769046,-0.2633565776856629
2022-06-16,1.4072765637230475,0.0009490184704831595,0.0,0.0,4250.061,1.1226802457075926,-0.02048703204138025,-0.26820478056875696
2022-06-17,1.4123922796750106,0.0036351887637700825,0.0,0.0,4309.044,1.1382609747683217,-0.016926317506290034,-0.25804881400081525
2022-06-20,1.4123903909564617,-1.3372478567040509e-06,0.0,0.0,4330.433,1.1439110131502273,-0.016927632119464908,-0.2543659567551392
2022-06-21,1.4058313456132325,-0.0046439322904110025,0.0,0.0,4325.566,1.1426253646016866,-0.021492953632476275,-0.25520397939363126
2022-06-22,1.4021767469113846,-0.0025995996697980688,0.0,0.0,4270.623,1.1281118268571901,-0.024036680227108365,-0.2646643200196154
2022-06-23,1.4072416334694458,0.0036121598573201695,0.0,0.0,4343.878,1.1474625941518972,-0.020511344701207745,-0.25205093428246106
2022-06-24,1.409705373292133,0.0017507581953874621,0.0,0.0,4394.772,1.1609065631737636,-0.018796496910654326,-0.24328776926018636
2022-06-27,1.4149985384445756,0.0037548024237725516,0.0,0.0,4444.264,1.1739801851101452,-0.015112271619040163,-0.23476600710192763
2022-06-28,1.424515448034558,0.006725738106022445,0.0,0.0,4490.517,1.186198204899676,-0.00848817469411467,-0.2268019509897088
2022-06-29,1.4135458484809875,-0.007700583078060473,0.0,0.0,4421.357,1.1679291575158532,-0.01612339387776196,-0.2387102406297551
2022-06-30,1.4212502920523769,0.005450437691616959,0.0,0.0,4485.011,1.1847437604969098,-0.010760835739853203,-0.22774999961258457
2022-07-01,1.4195864637473434,-0.001170679305634931,0.6569731535011851,0.00032848657675059256,4466.718,1.1799115499157606,-0.011918917557776187,-0.23089977321561184
2022-07-04,1.4273804431470467,0.005490316792067224,0.0,0.0,4496.03,1.1876544983963073,-0.006494039398919793,-0.22585269707435918
2022-07-05,1.427877431266326,0.00034818195924228275,0.0,0.0,4489.538,1.1859395959148762,-0.006148118547038672,-0.22697051975138605
2022-07-06,1.4197356316577585,-0.005702029761298761,0.0,0.0,4423.97,1.1686193978399415,-0.01181509155340632,-0.2382603221677908
2022-07-07,1.4248024246926523,0.003568828535336067,0.0,0.0,4443.474,1.173771501659694,-0.008288429053953439,-0.23490203296681533
