file,path,exists,size_mb,pandas_readable,pandas_error,duckdb_readable,duckdb_error,columns,rows,nonnull_rate_json,date_min,date_max,n_code,duplicate_key_rows_est,key_fields,list_date_min,list_date_max,n_tracking_index,n_index_code,report_date_min,report_date_max,n_industry,delist_date_min,delist_date_max
part_0059_2025.parquet,data/raw/stock_daily_parts/part_0059_2025.parquet,True,0.3918,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9747, ""amount"": 0.9747}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0059_2026.parquet,data/raw/stock_daily_parts/part_0059_2026.parquet,True,0.1128,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.975, ""amount"": 0.975}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0060_2025.parquet,data/raw/stock_daily_parts/part_0060_2025.parquet,True,0.3849,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.999, ""amount"": 0.999}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0060_2026.parquet,data/raw/stock_daily_parts/part_0060_2026.parquet,True,0.1143,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0061_2025.parquet,data/raw/stock_daily_parts/part_0061_2025.parquet,True,0.3839,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9984, ""amount"": 0.9984}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0061_2026.parquet,data/raw/stock_daily_parts/part_0061_2026.parquet,True,0.114,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0062_2025.parquet,data/raw/stock_daily_parts/part_0062_2025.parquet,True,0.3861,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.999, ""amount"": 0.999}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0062_2026.parquet,data/raw/stock_daily_parts/part_0062_2026.parquet,True,0.1145,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0063_2025.parquet,data/raw/stock_daily_parts/part_0063_2025.parquet,True,0.3854,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0063_2026.parquet,data/raw/stock_daily_parts/part_0063_2026.parquet,True,0.1142,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9989, ""amount"": 0.9989}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0064_2025.parquet,data/raw/stock_daily_parts/part_0064_2025.parquet,True,0.3885,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9988, ""amount"": 0.9988}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0064_2026.parquet,data/raw/stock_daily_parts/part_0064_2026.parquet,True,0.1144,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9949, ""amount"": 0.9949}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0065_2025.parquet,data/raw/stock_daily_parts/part_0065_2025.parquet,True,0.3819,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9985, ""amount"": 0.9985}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0065_2026.parquet,data/raw/stock_daily_parts/part_0065_2026.parquet,True,0.1145,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9982, ""amount"": 0.9982}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0066_2025.parquet,data/raw/stock_daily_parts/part_0066_2025.parquet,True,0.3835,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9969, ""amount"": 0.9969}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0066_2026.parquet,data/raw/stock_daily_parts/part_0066_2026.parquet,True,0.1138,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9993, ""amount"": 0.9993}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0067_2025.parquet,data/raw/stock_daily_parts/part_0067_2025.parquet,True,0.3867,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.999, ""amount"": 0.999}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0067_2026.parquet,data/raw/stock_daily_parts/part_0067_2026.parquet,True,0.1139,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0068_2025.parquet,data/raw/stock_daily_parts/part_0068_2025.parquet,True,0.3818,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9963, ""total_mv"": 0.9963, ""float_mv"": 0.9963, ""turnover"": 0.9945, ""amount"": 0.9945}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0068_2026.parquet,data/raw/stock_daily_parts/part_0068_2026.parquet,True,0.1128,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9989, ""amount"": 0.9989}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0069_2025.parquet,data/raw/stock_daily_parts/part_0069_2025.parquet,True,0.3863,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9992, ""amount"": 0.9992}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0069_2026.parquet,data/raw/stock_daily_parts/part_0069_2026.parquet,True,0.1152,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9974, ""amount"": 0.9974}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0070_2025.parquet,data/raw/stock_daily_parts/part_0070_2025.parquet,True,0.3791,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9957, ""total_mv"": 0.9957, ""float_mv"": 0.9957, ""turnover"": 0.9945, ""amount"": 0.9945}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0070_2026.parquet,data/raw/stock_daily_parts/part_0070_2026.parquet,True,0.1122,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0071_2025.parquet,data/raw/stock_daily_parts/part_0071_2025.parquet,True,0.383,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9959, ""amount"": 0.9959}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0071_2026.parquet,data/raw/stock_daily_parts/part_0071_2026.parquet,True,0.1125,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9963, ""amount"": 0.9963}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0072_2025.parquet,data/raw/stock_daily_parts/part_0072_2025.parquet,True,0.3923,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9757, ""total_mv"": 0.9757, ""float_mv"": 0.9757, ""turnover"": 0.9757, ""amount"": 0.9757}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0072_2026.parquet,data/raw/stock_daily_parts/part_0072_2026.parquet,True,0.1138,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0073_2025.parquet,data/raw/stock_daily_parts/part_0073_2025.parquet,True,0.3766,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9693, ""total_mv"": 0.9693, ""float_mv"": 0.9693, ""turnover"": 0.9665, ""amount"": 0.9665}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0073_2026.parquet,data/raw/stock_daily_parts/part_0073_2026.parquet,True,0.1155,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0074_2025.parquet,data/raw/stock_daily_parts/part_0074_2025.parquet,True,0.3466,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.9126, ""total_mv"": 0.9126, ""float_mv"": 0.9126, ""turnover"": 0.9126, ""amount"": 0.9126}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0074_2026.parquet,data/raw/stock_daily_parts/part_0074_2026.parquet,True,0.1134,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 1.0, ""amount"": 1.0}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0075_2025.parquet,data/raw/stock_daily_parts/part_0075_2025.parquet,True,0.2712,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 0.8001, ""total_mv"": 0.8001, ""float_mv"": 0.8001, ""turnover"": 0.7741, ""amount"": 0.7741}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0075_2026.parquet,data/raw/stock_daily_parts/part_0075_2026.parquet,True,0.1075,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.975, ""amount"": 0.975}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0076_2025.parquet,data/raw/stock_daily_parts/part_0076_2025.parquet,True,0.3075,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9314, ""amount"": 0.9314}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0076_2026.parquet,data/raw/stock_daily_parts/part_0076_2026.parquet,True,0.0975,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9221, ""amount"": 0.9221}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0077_2025.parquet,data/raw/stock_daily_parts/part_0077_2025.parquet,True,0.265,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.7749, ""amount"": 0.7749}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0077_2026.parquet,data/raw/stock_daily_parts/part_0077_2026.parquet,True,0.0875,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.7746, ""amount"": 0.7746}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0078_2025.parquet,data/raw/stock_daily_parts/part_0078_2025.parquet,True,0.3024,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8974, ""amount"": 0.8974}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0078_2026.parquet,data/raw/stock_daily_parts/part_0078_2026.parquet,True,0.098,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9, ""amount"": 0.9}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0079_2025.parquet,data/raw/stock_daily_parts/part_0079_2025.parquet,True,0.3212,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9584, ""amount"": 0.9584}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0079_2026.parquet,data/raw/stock_daily_parts/part_0079_2026.parquet,True,0.0994,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9246, ""amount"": 0.9246}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0080_2025.parquet,data/raw/stock_daily_parts/part_0080_2025.parquet,True,0.2733,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8241, ""amount"": 0.8241}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0080_2026.parquet,data/raw/stock_daily_parts/part_0080_2026.parquet,True,0.0904,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8243, ""amount"": 0.8243}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0081_2025.parquet,data/raw/stock_daily_parts/part_0081_2025.parquet,True,0.272,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8236, ""amount"": 0.8236}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0081_2026.parquet,data/raw/stock_daily_parts/part_0081_2026.parquet,True,0.0933,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.825, ""amount"": 0.825}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0082_2025.parquet,data/raw/stock_daily_parts/part_0082_2025.parquet,True,0.299,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8973, ""amount"": 0.8973}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0082_2026.parquet,data/raw/stock_daily_parts/part_0082_2026.parquet,True,0.0987,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9, ""amount"": 0.9}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0083_2025.parquet,data/raw/stock_daily_parts/part_0083_2025.parquet,True,0.3225,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.957, ""amount"": 0.957}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0083_2026.parquet,data/raw/stock_daily_parts/part_0083_2026.parquet,True,0.1027,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9463, ""amount"": 0.9463}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0084_2025.parquet,data/raw/stock_daily_parts/part_0084_2025.parquet,True,0.3175,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9238, ""amount"": 0.9238}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0084_2026.parquet,data/raw/stock_daily_parts/part_0084_2026.parquet,True,0.1014,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9213, ""amount"": 0.9213}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0085_2025.parquet,data/raw/stock_daily_parts/part_0085_2025.parquet,True,0.3141,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9335, ""amount"": 0.9335}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0085_2026.parquet,data/raw/stock_daily_parts/part_0085_2026.parquet,True,0.1026,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9213, ""amount"": 0.9213}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0086_2025.parquet,data/raw/stock_daily_parts/part_0086_2025.parquet,True,0.3195,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9488, ""amount"": 0.9488}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0086_2026.parquet,data/raw/stock_daily_parts/part_0086_2026.parquet,True,0.1033,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.95, ""amount"": 0.95}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0087_2025.parquet,data/raw/stock_daily_parts/part_0087_2025.parquet,True,0.3337,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9723, ""amount"": 0.9723}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0087_2026.parquet,data/raw/stock_daily_parts/part_0087_2026.parquet,True,0.1072,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9746, ""amount"": 0.9746}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0088_2025.parquet,data/raw/stock_daily_parts/part_0088_2025.parquet,True,0.3218,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9495, ""amount"": 0.9495}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0088_2026.parquet,data/raw/stock_daily_parts/part_0088_2026.parquet,True,0.1016,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9482, ""amount"": 0.9482}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0089_2025.parquet,data/raw/stock_daily_parts/part_0089_2025.parquet,True,0.2804,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8499, ""amount"": 0.8499}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
part_0089_2026.parquet,data/raw/stock_daily_parts/part_0089_2026.parquet,True,0.0917,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,2720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.8467, ""amount"": 0.8467}",2026-01-05,2026-04-17,40.0,0.0,date;code,,,,,,,,,
part_0090_2025.parquet,data/raw/stock_daily_parts/part_0090_2025.parquet,True,0.3033,False,OSError: Repetition level histogram size mismatch,True,,date;code;close_adj;total_mv;float_mv;turnover;amount,9720,"{""date"": 1.0, ""code"": 1.0, ""close_adj"": 1.0, ""total_mv"": 1.0, ""float_mv"": 1.0, ""turnover"": 0.9048, ""amount"": 0.9048}",2025-01-02,2025-12-31,40.0,0.0,date;code,,,,,,,,,
