path,name,size,mtime,index_code,date,duckdb_rows,duckdb_ok,columns,pandas_ok,pandas_rows,pandas_error
data/raw/index_constituents_parts_alt/tushare_000016.SH_2014-10-31.parquet,tushare_000016.SH_2014-10-31.parquet,4436,2026-06-12 14:57:51.339659,000016.SH,2014-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2014-11-28.parquet,tushare_000016.SH_2014-11-28.parquet,4449,2026-06-12 14:57:56.133487,000016.SH,2014-11-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2014-12-31.parquet,tushare_000016.SH_2014-12-31.parquet,4436,2026-06-12 14:57:57.989744,000016.SH,2014-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-01-30.parquet,tushare_000016.SH_2015-01-30.parquet,4439,2026-06-12 14:58:00.625929,000016.SH,2015-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-02-27.parquet,tushare_000016.SH_2015-02-27.parquet,4449,2026-06-12 14:58:03.436633,000016.SH,2015-02-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-03-31.parquet,tushare_000016.SH_2015-03-31.parquet,4454,2026-06-12 14:58:07.525026,000016.SH,2015-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-04-30.parquet,tushare_000016.SH_2015-04-30.parquet,4456,2026-06-12 14:58:10.223705,000016.SH,2015-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-05-29.parquet,tushare_000016.SH_2015-05-29.parquet,4448,2026-06-12 14:58:17.040968,000016.SH,2015-05-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-06-30.parquet,tushare_000016.SH_2015-06-30.parquet,4529,2026-06-12 14:58:19.978404,000016.SH,2015-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-07-31.parquet,tushare_000016.SH_2015-07-31.parquet,4530,2026-06-12 14:58:25.050969,000016.SH,2015-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-08-31.parquet,tushare_000016.SH_2015-08-31.parquet,4561,2026-06-12 14:58:29.479668,000016.SH,2015-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-09-30.parquet,tushare_000016.SH_2015-09-30.parquet,4544,2026-06-12 14:58:35.642988,000016.SH,2015-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-10-30.parquet,tushare_000016.SH_2015-10-30.parquet,4549,2026-06-12 14:58:45.395070,000016.SH,2015-10-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-11-30.parquet,tushare_000016.SH_2015-11-30.parquet,4536,2026-06-12 14:58:53.530181,000016.SH,2015-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2015-12-31.parquet,tushare_000016.SH_2015-12-31.parquet,4540,2026-06-12 14:58:55.937743,000016.SH,2015-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-01-29.parquet,tushare_000016.SH_2016-01-29.parquet,4546,2026-06-12 14:58:57.727428,000016.SH,2016-01-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-02-29.parquet,tushare_000016.SH_2016-02-29.parquet,4555,2026-06-12 14:59:01.277406,000016.SH,2016-02-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-03-31.parquet,tushare_000016.SH_2016-03-31.parquet,4542,2026-06-12 14:59:05.075862,000016.SH,2016-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-04-29.parquet,tushare_000016.SH_2016-04-29.parquet,4528,2026-06-12 14:59:06.981044,000016.SH,2016-04-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-05-31.parquet,tushare_000016.SH_2016-05-31.parquet,4544,2026-06-12 14:59:10.347861,000016.SH,2016-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-06-30.parquet,tushare_000016.SH_2016-06-30.parquet,4533,2026-06-12 14:59:13.513254,000016.SH,2016-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-07-29.parquet,tushare_000016.SH_2016-07-29.parquet,4544,2026-06-12 14:59:16.933177,000016.SH,2016-07-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-08-31.parquet,tushare_000016.SH_2016-08-31.parquet,4532,2026-06-12 14:59:21.855182,000016.SH,2016-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-09-30.parquet,tushare_000016.SH_2016-09-30.parquet,4552,2026-06-12 14:59:36.802709,000016.SH,2016-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-10-31.parquet,tushare_000016.SH_2016-10-31.parquet,4537,2026-06-12 14:59:41.631457,000016.SH,2016-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-11-30.parquet,tushare_000016.SH_2016-11-30.parquet,4530,2026-06-12 14:59:48.581000,000016.SH,2016-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2016-12-30.parquet,tushare_000016.SH_2016-12-30.parquet,4547,2026-06-12 14:59:53.206304,000016.SH,2016-12-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-01-26.parquet,tushare_000016.SH_2017-01-26.parquet,4545,2026-06-12 14:59:56.183432,000016.SH,2017-01-26,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-02-28.parquet,tushare_000016.SH_2017-02-28.parquet,4571,2026-06-12 14:59:59.335849,000016.SH,2017-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-03-31.parquet,tushare_000016.SH_2017-03-31.parquet,4547,2026-06-12 15:00:03.533562,000016.SH,2017-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-04-28.parquet,tushare_000016.SH_2017-04-28.parquet,4533,2026-06-12 15:00:05.948021,000016.SH,2017-04-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-05-31.parquet,tushare_000016.SH_2017-05-31.parquet,4535,2026-06-12 15:00:13.464761,000016.SH,2017-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-06-30.parquet,tushare_000016.SH_2017-06-30.parquet,4549,2026-06-12 15:00:15.844448,000016.SH,2017-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-07-31.parquet,tushare_000016.SH_2017-07-31.parquet,4560,2026-06-12 15:00:18.726088,000016.SH,2017-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-08-31.parquet,tushare_000016.SH_2017-08-31.parquet,4549,2026-06-12 15:00:32.128818,000016.SH,2017-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-09-29.parquet,tushare_000016.SH_2017-09-29.parquet,4542,2026-06-12 15:00:34.791479,000016.SH,2017-09-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-10-31.parquet,tushare_000016.SH_2017-10-31.parquet,4551,2026-06-12 15:00:43.115324,000016.SH,2017-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-11-30.parquet,tushare_000016.SH_2017-11-30.parquet,4541,2026-06-12 15:00:46.319912,000016.SH,2017-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2017-12-29.parquet,tushare_000016.SH_2017-12-29.parquet,4538,2026-06-12 15:00:51.867091,000016.SH,2017-12-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-01-31.parquet,tushare_000016.SH_2018-01-31.parquet,4561,2026-06-12 15:00:56.970742,000016.SH,2018-01-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-02-28.parquet,tushare_000016.SH_2018-02-28.parquet,4550,2026-06-12 15:01:02.070529,000016.SH,2018-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-03-30.parquet,tushare_000016.SH_2018-03-30.parquet,4531,2026-06-12 15:01:04.967710,000016.SH,2018-03-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-04-27.parquet,tushare_000016.SH_2018-04-27.parquet,4574,2026-06-12 15:01:09.505661,000016.SH,2018-04-27,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-05-31.parquet,tushare_000016.SH_2018-05-31.parquet,4581,2026-06-12 15:01:12.848637,000016.SH,2018-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-06-29.parquet,tushare_000016.SH_2018-06-29.parquet,4544,2026-06-12 15:01:16.100557,000016.SH,2018-06-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-07-31.parquet,tushare_000016.SH_2018-07-31.parquet,4525,2026-06-12 15:01:20.958026,000016.SH,2018-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-08-31.parquet,tushare_000016.SH_2018-08-31.parquet,4552,2026-06-12 15:01:25.234570,000016.SH,2018-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-09-28.parquet,tushare_000016.SH_2018-09-28.parquet,4536,2026-06-12 15:01:31.979369,000016.SH,2018-09-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-10-31.parquet,tushare_000016.SH_2018-10-31.parquet,4551,2026-06-12 15:01:34.298181,000016.SH,2018-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-11-30.parquet,tushare_000016.SH_2018-11-30.parquet,4525,2026-06-12 15:01:36.602516,000016.SH,2018-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2018-12-28.parquet,tushare_000016.SH_2018-12-28.parquet,4558,2026-06-12 15:01:40.221933,000016.SH,2018-12-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-01-31.parquet,tushare_000016.SH_2019-01-31.parquet,4557,2026-06-12 15:01:43.844842,000016.SH,2019-01-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-02-28.parquet,tushare_000016.SH_2019-02-28.parquet,4549,2026-06-12 15:01:51.194143,000016.SH,2019-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-03-29.parquet,tushare_000016.SH_2019-03-29.parquet,4559,2026-06-12 15:01:54.360303,000016.SH,2019-03-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-04-30.parquet,tushare_000016.SH_2019-04-30.parquet,4544,2026-06-12 15:01:57.174632,000016.SH,2019-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-05-31.parquet,tushare_000016.SH_2019-05-31.parquet,4538,2026-06-12 15:01:59.794311,000016.SH,2019-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-06-28.parquet,tushare_000016.SH_2019-06-28.parquet,4539,2026-06-12 15:02:05.523233,000016.SH,2019-06-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-07-31.parquet,tushare_000016.SH_2019-07-31.parquet,4549,2026-06-12 15:02:08.387616,000016.SH,2019-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-08-30.parquet,tushare_000016.SH_2019-08-30.parquet,4542,2026-06-12 15:02:11.003161,000016.SH,2019-08-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-09-30.parquet,tushare_000016.SH_2019-09-30.parquet,4544,2026-06-12 15:02:15.342684,000016.SH,2019-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-10-31.parquet,tushare_000016.SH_2019-10-31.parquet,4552,2026-06-12 15:02:18.357092,000016.SH,2019-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-11-29.parquet,tushare_000016.SH_2019-11-29.parquet,4555,2026-06-12 15:02:21.041843,000016.SH,2019-11-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2019-12-31.parquet,tushare_000016.SH_2019-12-31.parquet,4546,2026-06-12 15:02:23.887661,000016.SH,2019-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-01-23.parquet,tushare_000016.SH_2020-01-23.parquet,4533,2026-06-12 15:02:27.494085,000016.SH,2020-01-23,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-02-28.parquet,tushare_000016.SH_2020-02-28.parquet,4529,2026-06-12 15:02:31.041043,000016.SH,2020-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-03-31.parquet,tushare_000016.SH_2020-03-31.parquet,4547,2026-06-12 15:02:33.768881,000016.SH,2020-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-04-30.parquet,tushare_000016.SH_2020-04-30.parquet,4548,2026-06-12 15:02:36.226759,000016.SH,2020-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-05-29.parquet,tushare_000016.SH_2020-05-29.parquet,4526,2026-06-12 15:02:39.851549,000016.SH,2020-05-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-06-30.parquet,tushare_000016.SH_2020-06-30.parquet,4538,2026-06-12 15:02:42.711179,000016.SH,2020-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-07-31.parquet,tushare_000016.SH_2020-07-31.parquet,4543,2026-06-12 15:02:46.509554,000016.SH,2020-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-08-31.parquet,tushare_000016.SH_2020-08-31.parquet,4541,2026-06-12 15:02:49.195320,000016.SH,2020-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-09-30.parquet,tushare_000016.SH_2020-09-30.parquet,4545,2026-06-12 15:02:56.882278,000016.SH,2020-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-10-30.parquet,tushare_000016.SH_2020-10-30.parquet,4551,2026-06-12 15:03:06.063571,000016.SH,2020-10-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-11-30.parquet,tushare_000016.SH_2020-11-30.parquet,4555,2026-06-12 15:03:08.481563,000016.SH,2020-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2020-12-31.parquet,tushare_000016.SH_2020-12-31.parquet,4546,2026-06-12 15:03:15.212545,000016.SH,2020-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-01-29.parquet,tushare_000016.SH_2021-01-29.parquet,4571,2026-06-12 15:03:19.300288,000016.SH,2021-01-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-02-26.parquet,tushare_000016.SH_2021-02-26.parquet,4548,2026-06-12 15:03:23.767679,000016.SH,2021-02-26,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-03-31.parquet,tushare_000016.SH_2021-03-31.parquet,4558,2026-06-12 15:03:30.534100,000016.SH,2021-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-04-30.parquet,tushare_000016.SH_2021-04-30.parquet,4589,2026-06-12 15:03:33.702572,000016.SH,2021-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-05-31.parquet,tushare_000016.SH_2021-05-31.parquet,4535,2026-06-12 15:03:36.065409,000016.SH,2021-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-06-30.parquet,tushare_000016.SH_2021-06-30.parquet,4554,2026-06-12 15:03:43.358577,000016.SH,2021-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-07-30.parquet,tushare_000016.SH_2021-07-30.parquet,4533,2026-06-12 15:03:46.518016,000016.SH,2021-07-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-08-31.parquet,tushare_000016.SH_2021-08-31.parquet,4560,2026-06-12 15:03:52.734977,000016.SH,2021-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-09-30.parquet,tushare_000016.SH_2021-09-30.parquet,4549,2026-06-12 15:03:58.712610,000016.SH,2021-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-10-29.parquet,tushare_000016.SH_2021-10-29.parquet,4549,2026-06-12 15:04:02.931588,000016.SH,2021-10-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-11-30.parquet,tushare_000016.SH_2021-11-30.parquet,4568,2026-06-12 15:04:20.521358,000016.SH,2021-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2021-12-31.parquet,tushare_000016.SH_2021-12-31.parquet,4563,2026-06-12 15:04:23.136878,000016.SH,2021-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-01-28.parquet,tushare_000016.SH_2022-01-28.parquet,4563,2026-06-12 15:04:29.045326,000016.SH,2022-01-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-02-28.parquet,tushare_000016.SH_2022-02-28.parquet,4573,2026-06-12 15:04:31.412638,000016.SH,2022-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-03-31.parquet,tushare_000016.SH_2022-03-31.parquet,4563,2026-06-12 15:04:34.819364,000016.SH,2022-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-04-29.parquet,tushare_000016.SH_2022-04-29.parquet,4560,2026-06-12 15:04:38.896689,000016.SH,2022-04-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-05-31.parquet,tushare_000016.SH_2022-05-31.parquet,4535,2026-06-12 15:04:49.110976,000016.SH,2022-05-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-06-30.parquet,tushare_000016.SH_2022-06-30.parquet,4556,2026-06-12 15:04:51.449410,000016.SH,2022-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-07-29.parquet,tushare_000016.SH_2022-07-29.parquet,4565,2026-06-12 15:04:59.589525,000016.SH,2022-07-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-08-31.parquet,tushare_000016.SH_2022-08-31.parquet,4541,2026-06-12 15:05:02.299866,000016.SH,2022-08-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-09-30.parquet,tushare_000016.SH_2022-09-30.parquet,4552,2026-06-12 15:05:11.035048,000016.SH,2022-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-10-31.parquet,tushare_000016.SH_2022-10-31.parquet,4559,2026-06-12 15:05:14.354733,000016.SH,2022-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-11-30.parquet,tushare_000016.SH_2022-11-30.parquet,4549,2026-06-12 15:05:18.774034,000016.SH,2022-11-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2022-12-30.parquet,tushare_000016.SH_2022-12-30.parquet,4549,2026-06-12 15:05:24.514353,000016.SH,2022-12-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-01-31.parquet,tushare_000016.SH_2023-01-31.parquet,4534,2026-06-12 15:05:30.667693,000016.SH,2023-01-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000016.SH_2023-02-28.parquet,tushare_000016.SH_2023-02-28.parquet,4591,2026-06-12 15:05:33.483440,000016.SH,2023-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
