date,survivor_only,with_delisted
2022-01-21,1.419298624801486,1.3143773789252784
2022-01-24,1.4180226165733227,1.313166302110773
2022-01-25,1.4109909747306857,1.3029624259896833
2022-01-26,1.4139304997134872,1.3062739350690182
2022-01-27,1.408836989068983,1.3013925495228973
2022-01-28,1.4093375234866297,1.302298304283499
2022-02-07,1.417779804354053,1.3116718217651335
2022-02-08,1.4213602789411095,1.3158565316096045
2022-02-09,1.4224565299472565,1.3167238247853736
2022-02-10,1.4249274745165774,1.319588152211425
2022-02-11,1.4250923140646587,1.3202180994060613
2022-02-14,1.4225533635524514,1.3172883941233366
2022-02-15,1.4220462828262397,1.3160450343142207
2022-02-16,1.4220608116111146,1.3162599422157713
2022-02-17,1.4240714792569087,1.3176390791559145
2022-02-18,1.4277313000294891,1.3216549008085914
2022-02-21,1.4270382840702938,1.3211446693697437
2022-02-22,1.4285013533759436,1.322282883027458
2022-02-23,1.4270515914712227,1.3202395897099848
2022-02-24,1.4268978830739822,1.3198849839022715
2022-02-25,1.4251129115509265,1.3178821268547378
2022-02-28,1.422999208136428,1.315890481602748
2022-03-01,1.4239354830447444,1.3170888324996202
2022-03-02,1.4277417067192038,1.3211543921055373
2022-03-03,1.427643008274182,1.322347864474966
2022-03-04,1.4267077514481807,1.3207550810673998
2022-03-07,1.4287095925762465,1.3229990877600861
2022-03-08,1.4261506496633691,1.3186300913682398
2022-03-09,1.4291869329489817,1.3198742834232997
2022-03-10,1.4262110810851512,1.3180305520002158
2022-03-11,1.4254114928217505,1.3176641951141113
2022-03-14,1.4164943900462723,1.3095979260873574
2022-03-15,1.4030640792003157,1.2955688658087086
2022-03-16,1.4100737326290986,1.3015153130728483
2022-03-17,1.414709714608968,1.3058334240093494
2022-03-18,1.417773473192334,1.3099480044879246
2022-03-21,1.4208052084352825,1.3123087960442992
2022-03-22,1.4221601804897896,1.3144466116056455
2022-03-23,1.4214692529325252,1.314109085352359
2022-03-24,1.4240844165983435,1.3168831838117683
2022-03-25,1.4228906654498978,1.3157037023005438
2022-03-28,1.419601818076895,1.3137108010940322
2022-03-29,1.417431820825956,1.3124561435443163
2022-03-30,1.4190089839615434,1.3141190223392072
2022-03-31,1.416212412644144,1.3126417857765793
2022-04-01,1.4154395368697954,1.31244304353297
2022-04-06,1.4145728670561182,1.3123749613731834
2022-04-07,1.4114416131549947,1.3090803178673422
2022-04-08,1.41045188212117,1.308647280905209
2022-04-11,1.4055907999172597,1.3046447387040336
2022-04-12,1.4076502217219569,1.3066224631240353
2022-04-13,1.408342750368681,1.3069514990085305
2022-04-14,1.4097161697116338,1.3085284316650254
2022-04-15,1.410790429769711,1.3093936368917258
2022-04-18,1.4104810580367313,1.3086101339687106
2022-04-19,1.4116480446914557,1.3097730875734637
2022-04-20,1.4056350217557385,1.3042039027054575
2022-04-21,1.402116465652482,1.3006556780538796
2022-04-22,1.4012279100368572,1.2999832118219294
2022-04-25,1.3915634481488743,1.2908851905157368
2022-04-26,1.3861879085790927,1.2859220221901908
2022-04-27,1.3904334934848415,1.2891511771504205
2022-04-28,1.3941624236405636,1.2921406307348415
2022-04-29,1.3984085801064774,1.2959495766705529
2022-05-05,1.3972214341636915,1.2950633559755445
2022-05-06,1.3918006687780013,1.290095104652875
2022-05-09,1.3880269033371602,1.2866424681016106
2022-05-10,1.3862935835552692,1.2853453714788892
2022-05-11,1.387556031003148,1.2864294932638722
2022-05-12,1.388068070561402,1.2873499776178803
2022-05-13,1.3900612412601034,1.2887668328043684
2022-05-16,1.3900797271350276,1.2888830778206515
2022-05-17,1.3932616381574143,1.2911876309319785
2022-05-18,1.3905482121059196,1.288641393284577
2022-05-19,1.3888423439821864,1.287587624137398
2022-05-20,1.3963518576343268,1.2944967908667768
2022-05-23,1.3962353325104817,1.2946189575978722
2022-05-24,1.393203675815326,1.2914549417415668
2022-05-25,1.3942919088277856,1.2926986876445596
2022-05-26,1.3960760099721798,1.2946177760598616
2022-05-27,1.4000527732264751,1.2976679217390754
2022-05-30,1.4005553299632638,1.2984928142372696
2022-05-31,1.4030038757012648,1.3009893940706356
2022-06-01,1.4003685032934392,1.2986706861168007
2022-06-02,1.4071490693737267,1.3028134301994567
2022-06-06,1.4206019360879145,1.3143275415394167
2022-06-07,1.4194220175620824,1.314550784757783
2022-06-08,1.424135498975057,1.3193150994003833
2022-06-09,1.419695108282676,1.3164857596400037
2022-06-10,1.4283501069687456,1.3243740377204283
2022-06-13,1.4295727545256514,1.3257783349024779
2022-06-14,1.4264203364648946,1.3249328566975827
2022-06-15,1.4240997108610223,1.3224102809846152
2022-06-16,1.425451207790439,1.3223123172700446
2022-06-17,1.4306329920043013,1.327467932306706
2022-06-20,1.4306310788933991,1.3273779539487307
2022-06-21,1.4239873250304604,1.3215135632178694
2022-06-22,1.4202855280505147,1.3191377871275107
2022-06-23,1.4254158264208716,1.3235084406906878
2022-06-24,1.427911384860813,1.3253026274478459
2022-06-27,1.4332729099896209,1.3303870044674573
2022-06-28,1.4429127282166676,1.3376693212301463
2022-06-29,1.4318014588786443,1.327675915288534
2022-06-30,1.4396054035170285,1.3342615229903037
2022-07-01,1.437447196211978,1.332856459579743
2022-07-04,1.4453392366910505,1.339897043378095
2022-07-05,1.4458424777382515,1.3409398802735801
2022-07-06,1.437598240900038,1.3332815995751732
2022-07-07,1.4427287825245112,1.3393065741803245
2022-07-08,1.4389216133091631,1.3351918055366556
2022-07-11,1.4296270429679923,1.3259261671595441
2022-07-12,1.4241160905041963,1.3219665826637224
2022-07-13,1.4272934815140643,1.325677333269674
2022-07-14,1.4319949036255513,1.3303210172904423
2022-07-15,1.426099458819811,1.325012147337376
2022-07-18,1.4308315127797653,1.3296147297490313
2022-07-19,1.4280495407209646,1.3267458176043094
2022-07-20,1.4317886554331156,1.329767961421452
2022-07-21,1.4263608604702442,1.3243321141772026
2022-07-22,1.425643540264212,1.3239281042825013
2022-07-25,1.4214070711408424,1.3194982106040771
2022-07-26,1.427298473471108,1.3257473812612934
2022-07-27,1.4291343381124857,1.3280207524513008
2022-07-28,1.4283672288150775,1.3271647725011393
2022-07-29,1.4238325744965963,1.32368071199014
2022-08-01,1.4267647823329495,1.3266668203309502
2022-08-02,1.4236257176883989,1.3228040867678468
2022-08-03,1.4195660661015292,1.3189505331891072
2022-08-04,1.419845968455237,1.3197287925576575
2022-08-05,1.4228113037797776,1.3235202214329416
2022-08-08,1.4232554267551072,1.3238742690976415
2022-08-09,1.4257412627026511,1.3257870832533718
2022-08-10,1.4254396080520997,1.3256387342364335
2022-08-11,1.427286481680996,1.3280700232683789
2022-08-12,1.430524572869077,1.33092194852891
2022-08-15,1.4337764733243936,1.333699140336595
2022-08-16,1.4342582600368996,1.3347217121457262
2022-08-17,1.4347351790008995,1.3353641445333475
2022-08-18,1.4329410998456273,1.333279254118384
2022-08-19,1.4311905175475486,1.3319832451348437
2022-08-22,1.4312986998693165,1.332423568482695
2022-08-23,1.4341141246217193,1.3346358760460355
2022-08-24,1.4326208912366714,1.3324235888480143
2022-08-25,1.434545045492196,1.334637103717574
2022-08-26,1.4336802693622046,1.3338440283169886
2022-08-29,1.4313321273414081,1.3318798601937538
2022-08-30,1.430251790878156,1.3307232943509593
2022-08-31,1.4247143327325222,1.325486731607692
2022-09-01,1.4214849057356689,1.3223093965339128
2022-09-02,1.4197478722304133,1.3211099226702239
2022-09-05,1.4226058763590406,1.3246103726854022
2022-09-06,1.4254593276209717,1.327614252888981
2022-09-07,1.4230233588833154,1.325653473432547
2022-09-08,1.4236524481704798,1.3260205280182709
2022-09-09,1.427537895024464,1.329893256880007
2022-09-13,1.430630094538392,1.3317882980269842
2022-09-14,1.4273838273769488,1.3285448780217703
2022-09-15,1.427392589047761,1.3278430212389793
2022-09-16,1.4206141863354422,1.3204141824697697
2022-09-19,1.4215190415955388,1.3209206985512654
2022-09-20,1.4216265705048912,1.3212713760159716
2022-09-21,1.4218444191049198,1.3219041977370019
2022-09-22,1.4210385446669638,1.3208102968563644
2022-09-23,1.421402954847306,1.3204802590737252
2022-09-26,1.4171882847551467,1.3157137191528494
2022-09-27,1.4206848609685716,1.3191050597323917
2022-09-28,1.419126551178363,1.3165346913005138
2022-09-29,1.4198082412204827,1.3170979635811395
2022-09-30,1.4211483266375384,1.3181249208498609
2022-10-10,1.4193234205331375,1.3162627038768873
2022-10-11,1.4182110666543877,1.3154652672483358
2022-10-12,1.4181934843043176,1.3158052663013666
2022-10-13,1.4161801733384718,1.3135790223478803
2022-10-14,1.4206268525795238,1.3168345797146486
2022-10-17,1.419342001565247,1.3154156901333396
2022-10-18,1.418613394167038,1.3145185768201246
2022-10-19,1.4145798049070337,1.310632377380059
2022-10-20,1.4141563126680663,1.3097960853718473
2022-10-21,1.4137462280516666,1.309379305897083
2022-10-24,1.4080728479324955,1.3038336217272348
2022-10-25,1.407430252435067,1.3035893531464906
2022-10-26,1.4077469288833373,1.3035607601841614
2022-10-27,1.4048639933103468,1.3011446543218517
2022-10-28,1.4015884706224837,1.2974990082701936
2022-10-31,1.397133378853396,1.2927886517757305
2022-11-01,1.4039340375262936,1.2996293299121555
2022-11-02,1.4043671208886974,1.3000302375225077
2022-11-03,1.4024507718936772,1.2982562628957053
2022-11-04,1.405468047428165,1.30104937117304
2022-11-07,1.4068250386124839,1.3023055452499082
2022-11-08,1.4092857991424088,1.3045834845783226
2022-11-09,1.41176824143582,1.306881494832434
2022-11-10,1.4140080601367484,1.3089549071150663
2022-11-11,1.4170210766494438,1.3117440727928986
2022-11-14,1.4149064201385897,1.3097865238263973
2022-11-15,1.417265195450357,1.311970054886907
2022-11-16,1.4171490319002709,1.311862521660471
2022-11-17,1.4192546075698227,1.3138116644430766
2022-11-18,1.4185103476438083,1.3131226990051912
2022-11-21,1.4178918973340693,1.3125501962093715
2022-11-22,1.4168178145082888,1.311555911929749
2022-11-23,1.4160267324780769,1.3108236030168308
2022-11-24,1.4175990554165858,1.3122791108628975
2022-11-25,1.4169687189771967,1.3116956050125899
2022-11-28,1.41517701281941,1.3100370129341852
2022-11-29,1.4169334380711835,1.311662945287122
2022-11-30,1.4171529243173926,1.3118661248920471
2022-12-01,1.4188615095554236,1.313461459540222
2022-12-02,1.4188627305369013,1.3134063396703695
2022-12-05,1.4208450121842622,1.3162394693551784
2022-12-06,1.4180005599545027,1.313238980039135
2022-12-07,1.4160947194138243,1.3119601240236551
2022-12-08,1.417459187683925,1.3135718480038525
2022-12-09,1.4203103538091575,1.3160280253495205
2022-12-12,1.4170354386402777,1.3118217343698484
2022-12-13,1.418484284560443,1.3135106981860025
2022-12-14,1.420938006331934,1.315321789550764
2022-12-15,1.416114533176025,1.309972847509738
2022-12-16,1.4169442780323642,1.3109673262146975
2022-12-19,1.4139213061389437,1.307191932838186
2022-12-20,1.4107486301163228,1.3042522856021597
2022-12-21,1.4146713041766537,1.307954029255328
2022-12-22,1.4151102858404832,1.3075820648501577
2022-12-23,1.4135501304343285,1.3060559833913294
2022-12-26,1.413686337621728,1.3060541302469442
2022-12-27,1.4174393731665749,1.3094898624815243
2022-12-28,1.4181410102816183,1.31006928140166
2022-12-29,1.4167373050507819,1.3086247384491445
2022-12-30,1.4195716016258813,1.3113456423148449
2022-12-31,1.4195716016258813,1.311312357268811
2023-01-03,1.4189253809151763,1.3111674507673283
2023-01-04,1.418496399081296,1.3135521044797014
2023-01-05,1.4147599523116812,1.3144383164196523
2023-01-06,1.4112847405891167,1.3107589169665652
2023-01-09,1.4149651440386815,1.3160846017134826
2023-01-10,1.4154623505505186,1.3159831839475558
2023-01-11,1.4171429975271876,1.3175288760332695
2023-01-12,1.4192690745376384,1.318434807356094
2023-01-13,1.4210839125859893,1.322496788617495
2023-01-16,1.423329012734301,1.3263617548544664
2023-01-17,1.4237283829714558,1.3267691942820354
2023-01-18,1.4259793455388394,1.328527638686252
2023-01-19,1.4272977560254798,1.3305547885870321
2023-01-20,1.429617849388864,1.3339165841014666
2023-01-30,1.4306581102604439,1.3361277131488214
2023-01-31,1.4282040667988345,1.3306861004565957
2023-02-01,1.4294722135996587,1.332849171678954
2023-02-02,1.4332905016372834,1.3362893794376984
2023-02-03,1.4248108057497846,1.326558173282705
2023-02-06,1.4177376570519296,1.3146613479422764
2023-02-07,1.413266839467526,1.3124767711175436
2023-02-08,1.4137509868971077,1.3092376687021716
2023-02-09,1.414582597633191,1.3179075724220064
2023-02-10,1.4125842782500728,1.3125906395569324
2023-02-13,1.4141628883688724,1.3161635689260383
2023-02-14,1.412664975703202,1.3147461999481695
2023-02-15,1.4109787064229937,1.3129966319011532
2023-02-16,1.4075283949919914,1.306951910643298
2023-02-17,1.4080592596635109,1.3003900871836649
2023-02-20,1.410573705428977,1.3132872748595896
2023-02-21,1.412862936449298,1.314945550203844
2023-02-22,1.4175412749312097,1.3154157555386183
2023-02-23,1.4139150900759676,1.3117428347052726
2023-02-24,1.4133153086695964,1.3082342106348193
2023-02-27,1.4094270991979847,1.3021927366916044
2023-02-28,1.4080696575666283,1.303833304057068
2023-03-01,1.4069697821700462,1.3117108677280156
2023-03-02,1.4062908195847876,1.3123149430945853
2023-03-03,1.409704577714518,1.315544528159567
2023-03-06,1.4116995235596785,1.3163498651250143
2023-03-07,1.407559535834182,1.3125224413081351
2023-03-08,1.4039324683685535,1.3096815149682672
2023-03-09,1.4042466034913124,1.3095657893405312
2023-03-10,1.400807602656234,1.304532492408422
2023-03-13,1.4044628969287025,1.3095300888412258
2023-03-14,1.4041274248401168,1.309115218982738
2023-03-15,1.4006869940630122,1.3071675739767679
2023-03-16,1.3984568515872329,1.304560913699628
2023-03-17,1.3998135428314626,1.3081134542075576
2023-03-20,1.4062022003690122,1.3141333207531785
2023-03-21,1.4085465422139294,1.314288410398535
2023-03-22,1.4084975788266496,1.3147857299936536
2023-03-23,1.4141169077304536,1.320040664844893
2023-03-24,1.4099708831591797,1.316793073879282
2023-03-27,1.411146073103753,1.3158640063516562
2023-03-28,1.4110183819046507,1.3151007002092412
2023-03-29,1.4127347648369262,1.3169648335604325
2023-03-30,1.4176064617321964,1.3210995862125285
2023-03-31,1.4211226863877628,1.324842537915412
2023-04-03,1.4186141205687826,1.3244884273606043
2023-04-04,1.4211007493945567,1.3262869870411218
2023-04-06,1.4196344948552784,1.3262993753053909
2023-04-07,1.427664567467063,1.3342086921444176
2023-04-10,1.4085465459963007,1.318674330765086
2023-04-11,1.4168156528977036,1.325918318468827
2023-04-12,1.4305050663818197,1.3374202211246315
2023-04-13,1.425310110854743,1.3326768971594365
2023-04-14,1.427228506983451,1.3344021490700975
2023-04-17,1.4178342603308123,1.3268336523712652
2023-04-18,1.4186754435707452,1.3281104430667066
2023-04-19,1.4186083381414374,1.3277783597469563
2023-04-20,1.4300806138760485,1.3385958702427834
2023-04-21,1.4161023357963791,1.3272483353366298
2023-04-23,,1.3272483353366298
2023-04-24,1.4217428365586462,1.3272483353366298
2023-04-25,1.4266678172316458,1.331705330199595
2023-04-26,1.4204170567742773,1.3282410207190118
2023-04-27,1.4112693395501459,1.3193159417759952
2023-04-28,1.4291924916133136,1.3349554085915396
2023-05-04,1.435836468101126,1.3428211378006487
2023-05-05,1.437327348306453,1.3381356088345042
2023-05-08,1.4400595223380186,1.3367541477356386
2023-05-09,1.4339327988513364,1.3292802891342976
2023-05-10,1.4297854104715864,1.3252271594044636
2023-05-11,1.4304737721119278,1.3276073714202588
2023-05-12,1.4256823117883404,1.3193552887777258
2023-05-15,1.429014296982385,1.3201985180993538
2023-05-16,1.425384157004826,1.3124831356869184
2023-05-17,1.4220482476146872,1.3135359788230965
2023-05-18,1.425370885835508,1.3232588012828232
2023-05-19,1.4221161872901558,1.3186377663724125
2023-05-22,1.4228685523121056,1.3156518455717332
2023-05-23,1.418900015539983,1.3093531417648594
2023-05-24,1.4148548240162342,1.309789981595813
2023-05-25,1.4109610426586574,1.3046523750278667
2023-05-26,1.4140594211417363,1.308111032206506
2023-05-29,1.4131226100515026,1.3127338122460126
2023-05-30,1.4172266411384364,1.3230581335035496
2023-05-31,1.4159868219737202,1.3255904878936755
2023-06-01,1.4182073785934588,1.331012824491753
2023-06-02,1.4197422810428857,1.3322861574586027
2023-06-05,1.4201594191352152,1.3325420251272193
2023-06-06,1.4157426819062044,1.3285415601714736
2023-06-07,1.4144183979046039,1.32761795045142
2023-06-08,1.4147886708528195,1.3282597969338108
2023-06-09,1.4200062638036086,1.3329669528582286
2023-06-12,1.4213135766676002,1.3340453940247037
2023-06-13,1.423814597657224,1.33703960026287
2023-06-14,1.4238590397362674,1.3369129363650178
2023-06-15,1.4259254873801237,1.3384588939359938
2023-06-16,1.4286921814693643,1.3412303980205327
2023-06-19,1.4313483459392329,1.344236087817909
2023-06-20,1.4327428855170172,1.3457162997597545
2023-06-21,1.4284299054756877,1.3418510349851704
2023-06-26,1.4267493639518525,1.3399548909066095
2023-06-27,1.4290908075034547,1.3421821107377552
2023-06-28,1.428395065522996,1.341246889074103
2023-06-29,1.4292380631933863,1.342050046850101
2023-06-30,1.4328460627129935,1.3456716919901344
2023-07-03,1.435105997890803,1.3481900484141114
2023-07-04,1.4368100061239262,1.3497317490077079
2023-07-05,1.4336582349660492,1.3460747482152953
2023-07-06,1.4315721111029438,1.343012585191717
2023-07-07,1.4300233401109168,1.3414418137125843
2023-07-10,1.4293761788234431,1.3407060843396919
2023-07-11,1.434572531018153,1.3454810856047141
2023-07-12,1.434308053259189,1.3451197656317495
2023-07-13,1.438926039580617,1.3501006505039583
2023-07-14,1.4393067507089752,1.3505800823040008
2023-07-17,1.4386035044319043,1.3495698232500486
2023-07-18,1.4386241266477513,1.3491252230354887
2023-07-19,1.4403071153668021,1.3499481490094531
2023-07-20,1.4376596187937134,1.3477921461882287
2023-07-21,1.4364158663241362,1.3464885968078808
2023-07-24,1.4356392913898617,1.345465986212229
2023-07-25,1.4420208320230166,1.3528123277774249
2023-07-26,1.440165605984387,1.3498599177173116
2023-07-27,1.44123377011993,1.351807180247119
2023-07-28,1.444535419095346,1.3553702486161605
2023-07-31,1.4462619210314576,1.3569910656089796
2023-08-01,1.445273579366559,1.354929786030187
2023-08-02,1.4445879465194607,1.354218791693802
2023-08-03,1.4449832921585664,1.3545994015954874
2023-08-04,1.4460568646028382,1.3555618756078074
2023-08-07,1.4448239510603602,1.3543515244443665
2023-08-08,1.4435602852985348,1.3530931010864515
2023-08-09,1.4436541872107758,1.3529619743060075
2023-08-10,1.4451937632520693,1.3544911600435476
2023-08-11,1.44175942264306,1.3511271773474727
2023-08-14,1.4408428183491007,1.3504690045921728
2023-08-15,1.4417322078486576,1.3512967834148604
2023-08-16,1.4417355503571871,1.351248083915148
2023-08-17,1.4420397312076374,1.3513552085772023
2023-08-18,1.440761945188687,1.3501334159675689
2023-08-21,1.4397920747836928,1.3489292438210194
2023-08-22,1.4421540990777908,1.3511656576967588
2023-08-23,1.4403290613479833,1.3494117690145166
2023-08-24,1.4413854852442392,1.3499573123761666
2023-08-25,1.4412706055162314,1.34992154957708
2023-08-28,1.4447699396300708,1.3536265770856526
2023-08-29,1.4455381866488137,1.3543635656241946
2023-08-30,1.4447266747971705,1.3533824451881413
2023-08-31,1.444307681333113,1.3527681879346485
2023-09-01,1.4444653873165354,1.3528762701142047
2023-09-04,1.4451241847751284,1.353453197555494
2023-09-05,1.4433198321925838,1.3517476429080972
2023-09-06,1.4422908780017945,1.3507789262223329
2023-09-07,1.441156540250044,1.3497805288215592
2023-09-08,1.4407213753556203,1.3494080487999596
2023-09-11,1.4423937103929567,1.35082936662081
2023-09-12,1.4422959661681147,1.3506776511223473
2023-09-13,1.4399515554410915,1.3485508308232208
2023-09-14,1.441841817022817,1.3503602741991374
2023-09-15,1.440051751141733,1.3486892826119958
2023-09-18,1.4390463073102813,1.3476660581215953
2023-09-19,1.43851115202422,1.347244008195393
2023-09-20,1.438285109070881,1.3470186378565983
2023-09-21,1.4364971877082169,1.345337668875761
2023-09-22,1.4390831600409855,1.3477924786903814
2023-09-25,1.4392143678990166,1.3479161720432662
2023-09-26,1.4379989720187838,1.3467423281470035
2023-09-27,1.433221862861878,1.3422323009837023
2023-09-28,1.4276788092385704,1.3369501466482887
2023-09-30,,1.3370410109127546
2023-10-09,1.419836714138658,1.3353139537129364
2023-10-10,1.4163579947060994,1.3313680405970794
2023-10-11,1.417454652754156,1.3410146657163284
2023-10-12,1.4208708716208438,1.3453670283611339
2023-10-13,1.4202438860141513,1.340454809445783
2023-10-16,1.4210849419933729,1.3309571743833786
2023-10-17,1.4224119911811035,1.331580260285331
2023-10-18,1.420606880757888,1.3219708280398332
2023-10-19,1.4144154929205464,1.310529327723999
2023-10-20,1.4128945789403584,1.3011751347463496
2023-10-23,1.4092242466239966,1.2918414520380779
2023-10-24,1.4103392497630367,1.2951189208950495
2023-10-25,1.4095585371008068,1.2959426568099168
2023-10-26,1.4117333982724998,1.2978116494878464
2023-10-27,1.4159819974274597,1.3147001551271487
2023-10-30,1.4151476513395873,1.3274060109459713
2023-10-31,1.4151298355913708,1.3251111621575808
2023-11-01,1.4133862886636437,1.3221771877629207
2023-11-02,1.4122309055199767,1.3219555551492361
2023-11-03,1.4182831020195645,1.3322742754876864
2023-11-06,1.4260611218093227,1.3522847666868507
2023-11-07,1.4256997256040662,1.3487497093485519
2023-11-08,1.425288135815136,1.3509032934550966
2023-11-09,1.4217338720345645,1.3467257752112023
2023-11-10,1.4210441591989422,1.3401386956430008
2023-11-13,1.4209988406689238,1.3413560936363895
2023-11-14,1.4231139410011813,1.3408289619576865
2023-11-15,1.4253530378679213,1.3484520493229806
2023-11-16,1.4207010426443514,1.3416874666726684
2023-11-17,1.421976407744623,1.3410827162934431
2023-11-20,1.4192308328481757,1.3432516301591277
2023-11-21,1.4166244000581978,1.340746254274665
2023-11-22,1.412677866881563,1.335131756214409
2023-11-23,1.4150525857348881,1.339426693686906
2023-11-24,1.4121504601325114,1.3337977963373406
2023-11-27,1.4151218109895822,1.3333693644715592
2023-11-28,1.4164809582143283,1.333733287508334
2023-11-29,1.4168300110634608,1.3266402037694978
2023-11-30,1.416505941043624,1.3280794912812524
2023-12-01,1.4165774929593318,1.3248413178615779
2023-12-04,1.41596319571903,1.3245959388101785
2023-12-05,1.407176764521533,1.316538115099732
2023-12-06,1.4084857767489791,1.3185561230479175
2023-12-07,1.4106826942333432,1.3212420825165814
2023-12-08,1.4154156405909262,1.3247966508047584
2023-12-11,1.420980357064006,1.330507570673002
2023-12-12,1.4216615538684665,1.331078340992005
2023-12-13,1.417918785143212,1.3274440383476633
2023-12-14,1.416679868187896,1.3257624712585474
2023-12-15,1.4153841328293981,1.3248793114876802
2023-12-18,1.411061756092392,1.3201938803544788
2023-12-19,1.4136643563017044,1.3229813813428977
2023-12-20,1.4069181623913005,1.3160131045210985
2023-12-21,1.4105126019107108,1.3194815576594758
2023-12-22,1.4034585917968827,1.3106535624366347
2023-12-25,1.4015629299559098,1.3085785750086387
2023-12-26,1.3963848676422534,1.3036649039482442
2023-12-27,1.399008665244411,1.305332885966201
2023-12-28,1.4051418673677045,1.310818373950786
2023-12-29,1.4098076819299992,1.3160948896834823
2023-12-31,1.4098076819299992,1.3160948896834823
2024-01-02,1.4083189250178811,1.3145155758158622
2024-01-03,1.4063252867559524,1.3107238143124733
2024-01-04,1.4057400582879749,1.3071651144181553
2024-01-05,1.404211736837401,1.304380255387209
2024-01-08,1.401866617951644,1.2968632691232447
2024-01-09,1.4008580156015227,1.2962826452526135
2024-01-10,1.4003725343541862,1.2939590135349064
2024-01-11,1.3999764899131437,1.2967623261103165
2024-01-12,1.3999972526358542,1.295336168154419
2024-01-15,1.4013390952430924,1.29651565386371
2024-01-16,1.4007143119602892,1.29708429361705
2024-01-17,1.3980128915936552,1.286310425868929
2024-01-18,1.3948064708667753,1.288304827408242
2024-01-19,1.397669040722479,1.2897788816669464
2024-01-22,1.3976769844744144,1.2826432857939791
2024-01-23,1.3978688594105901,1.2849390530181781
2024-01-24,1.3990392894842834,1.290362582112586
2024-01-25,1.3980823588544409,1.2965512328447302
2024-01-26,1.3993909330403764,1.295203967605708
2024-01-29,1.3971606802443717,1.2910159405123585
2024-01-30,1.3973148056780695,1.283531558417989
2024-01-31,1.3986170586514148,1.2796486576726473
2024-02-01,1.398334988419966,1.2800326119960421
2024-02-02,1.3994607616022552,1.2809964326087588
2024-02-05,1.4004068399032097,1.2815856061061084
2024-02-06,1.4017146799672349,1.2829286426674076
2024-02-07,1.4035714446562468,1.284522047147561
2024-02-08,1.4035959407364955,1.284678397152531
2024-02-19,1.4063371979095847,1.2873640764668652
2024-02-20,1.4068222016597798,1.2878412907233547
2024-02-21,1.4091892334546792,1.2898329328328961
2024-02-22,1.4122989055459867,1.2927192672390606
2024-02-23,1.4124090318595568,1.292822628832122
2024-02-26,1.4097821311055654,1.2902357175636812
2024-02-27,1.4105954656257569,1.2909015392590777
2024-02-28,1.4101537479181678,1.2904221898379573
2024-02-29,1.411809862933127,1.2918912819932333
2024-03-01,1.412604957031214,1.2921150111144195
2024-03-04,1.412122216146224,1.2932267088440004
2024-03-05,1.414336853119006,1.295547632316074
2024-03-06,1.4133589698295732,1.2943569677595876
2024-03-07,1.4138471928800507,1.294646987011668
2024-03-08,1.4164981892416555,1.2969192635979003
2024-03-11,1.415627791740069,1.295832734023285
2024-03-12,1.413383655100997,1.294194468742962
2024-03-13,1.4110849611339742,1.2921906154914324
2024-03-14,1.410519358414983,1.2917372972494263
2024-03-15,1.4114405885056733,1.292398325519794
2024-03-18,1.4137402929107397,1.2946047865790344
2024-03-19,1.41315846649925,1.2938046862056825
2024-03-20,1.414152464679145,1.294806593829456
2024-03-21,1.4162485445986095,1.296789505613586
2024-03-22,1.415169976515649,1.2956522906640928
2024-03-25,1.4137241484790963,1.2944517684191352
2024-03-26,1.4153786934322428,1.2959781351456165
2024-03-27,1.4146737995995406,1.2953226616363718
2024-03-28,1.4148891191875752,1.2955530283599301
2024-03-29,1.4176619022712222,1.29807929597277
2024-03-31,,1.29807929597277
2024-04-01,1.4194088428636593,1.2967085242362228
2024-04-02,1.4197630860119252,1.3009522409597818
2024-04-03,1.4233568133797818,1.2940168949067057
2024-04-08,1.4273734366758237,1.2898660876980217
2024-04-09,1.4278899578388646,1.2919350631694015
2024-04-10,1.4290593213991034,1.2937551247566461
2024-04-11,1.4276617230241724,1.2936312780812729
2024-04-12,1.4304502006510447,1.2884253762911246
2024-04-15,1.4307779071394806,1.2897493365628454
2024-04-16,1.426925322011133,1.2790320985966548
2024-04-17,1.4282235513793644,1.2865753834658777
2024-04-18,1.4295595918641628,1.2890974624800031
2024-04-19,1.42938669149261,1.2820494875835564
2024-04-22,1.4280082703517003,1.2863888428186203
2024-04-23,1.4232561527469394,1.2922571982791373
2024-04-24,1.4261413453577598,1.3018310208703248
2024-04-25,1.4254674102123182,1.3037317365760042
2024-04-26,1.4307064792902147,1.3137960224532117
2024-04-29,1.4295248807830963,1.3165343803039125
2024-04-30,1.4287371012728654,1.3152327121142857
2024-05-06,1.4305056824542486,1.3325492055452681
2024-05-07,1.43263803881452,1.3250455542648647
2024-05-08,1.4294780582265887,1.3132980562911178
2024-05-09,1.4338483985054278,1.3305501684060297
2024-05-10,1.446624351609638,1.3348887675485415
2024-05-13,1.449598676998635,1.3418479621805686
2024-05-14,1.4476119562231182,1.343225130262993
2024-05-15,1.4488620355013362,1.338659714127315
2024-05-16,1.4577786587666108,1.3471372173754566
2024-05-17,1.4633093624244886,1.35760135441798
2024-05-20,1.4697330936920403,1.3612502755240026
2024-05-21,1.4660545340573434,1.3494842708595116
2024-05-22,1.4649790225651977,1.3504618344213426
2024-05-23,1.4557041656113558,1.3348966075939739
2024-05-24,1.4512753750240321,1.3198031313379528
2024-05-27,1.4565055379385192,1.3343836010461145
